Broker,Date,Exchange,OrderType,Pct,Rebate,RoutingVenue
Barclays Capital,201603,NASDAQ,Total,0.0834,1.0,NYSE Arca
Barclays Capital,201603,NASDAQ,Total,0.08199999999999999,1.0,BATS Stock Exchange
Barclays Capital,201603,NASDAQ,Total,0.0245,1.0,Credit Suisse ASE
Barclays Capital,201603,NASDAQ,Total,0.0232,1.0,UBS Securities LLC
Barclays Capital,201603,Other,Total,0.3262,1.0,Nasdaq Execution Services
Barclays Capital,201603,Other,Total,0.1668,1.0,DirectEdge ECN (EDGX)
Barclays Capital,201603,Other,Total,0.1628,1.0,BATS Stock Exchange
Barclays Capital,201603,Other,Total,0.1211,1.0,NYSE Arca
Barclays Capital,201603,Other,Total,0.0739,1.0,Barclays ATS
Barclays Capital,201603,Other,Total,0.0226,1.0,DirectEdge ECN (EDGA)
Barclays Capital,201603,Other,Total,0.0199,1.0,Credit Suisse ASE
Barclays Capital,201603,Other,Total,0.0194,1.0,UBS Securities LLC
Barclays Capital,201603,Other,Total,0.0139,1.0,Bats Y Exchange
Barclays Capital,201603,Other,Total,0.0126,1.0,Knight Match
Barclays Capital,201603,Other,Total,0.0118,1.0,NYSE MKT
Barclays Capital,201603,Other,Total,0.0113,1.0,Level ATS
Barclays Capital,201603,NYSE,Market,0.0,1.0,Nasdaq Execution Services
Barclays Capital,201603,NYSE,Market,0.0,1.0,New York Stock Exch
Barclays Capital,201603,NYSE,Market,0.0,1.0,Barclays ATS
Barclays Capital,201603,NYSE,Market,0.0,1.0,NYSE Arca
Barclays Capital,201603,NYSE,Market,0.0,1.0,BATS Stock Exchange
Barclays Capital,201603,NYSE,Market,0.0,1.0,DirectEdge ECN (EDGX)
Barclays Capital,201603,NYSE,Market,0.0,1.0,Credit Suisse ASE
Barclays Capital,201603,NYSE,Market,0.0,1.0,UBS Securities LLC
Barclays Capital,201603,NASDAQ,Market,0.0,1.0,Nasdaq Execution Services
Barclays Capital,201603,NASDAQ,Market,0.0,1.0,DirectEdge ECN (EDGX)
Barclays Capital,201603,NASDAQ,Market,0.0,1.0,Barclays ATS
Barclays Capital,201603,NASDAQ,Market,0.0,1.0,NYSE Arca
Barclays Capital,201603,NASDAQ,Market,0.0,1.0,BATS Stock Exchange
Barclays Capital,201603,NASDAQ,Market,0.0,1.0,Credit Suisse ASE
Barclays Capital,201603,NASDAQ,Market,0.0,1.0,UBS Securities LLC
Barclays Capital,201603,Other,Market,0.0,1.0,Nasdaq Execution Services
Barclays Capital,201603,Other,Market,0.0,1.0,DirectEdge ECN (EDGX)
Barclays Capital,201603,Other,Market,0.0,1.0,BATS Stock Exchange
Barclays Capital,201603,Other,Market,0.0,1.0,NYSE Arca
Barclays Capital,201603,Other,Market,0.0,1.0,Barclays ATS
Barclays Capital,201603,Other,Market,0.0,1.0,DirectEdge ECN (EDGA)
Barclays Capital,201603,Other,Market,0.0,1.0,Credit Suisse ASE
Barclays Capital,201603,Other,Market,0.0,1.0,UBS Securities LLC
Barclays Capital,201603,Other,Market,0.0,1.0,Bats Y Exchange
Barclays Capital,201603,Other,Market,0.0,1.0,Knight Match
Barclays Capital,201603,Other,Market,0.0,1.0,NYSE MKT
Barclays Capital,201603,Other,Market,0.0,1.0,Level ATS
Barclays Capital,201603,NYSE,Limit,0.2786,1.0,Nasdaq Execution Services
Barclays Capital,201603,NYSE,Limit,0.3057,1.0,New York Stock Exch
Barclays Capital,201603,NYSE,Limit,0.0599,1.0,Barclays ATS
Barclays Capital,201603,NYSE,Limit,0.0978,1.0,NYSE Arca
Barclays Capital,201603,NYSE,Limit,0.0857,1.0,BATS Stock Exchange
Barclays Capital,201603,NYSE,Limit,0.0606,1.0,DirectEdge ECN (EDGX)
Barclays Capital,201603,NYSE,Limit,0.0,1.0,Credit Suisse ASE
Barclays Capital,201603,NYSE,Limit,0.0,1.0,UBS Securities LLC
Barclays Capital,201603,NASDAQ,Limit,0.3688,1.0,Nasdaq Execution Services
Barclays Capital,201603,NASDAQ,Limit,0.1082,1.0,DirectEdge ECN (EDGX)
Barclays Capital,201603,NASDAQ,Limit,0.0761,1.0,Barclays ATS
Barclays Capital,201603,NASDAQ,Limit,0.1853,1.0,NYSE Arca
Barclays Capital,201603,NASDAQ,Limit,0.11900000000000001,1.0,BATS Stock Exchange
Barclays Capital,201603,NASDAQ,Limit,0.0,1.0,Credit Suisse ASE
Barclays Capital,201603,NASDAQ,Limit,0.0,1.0,UBS Securities LLC
Barclays Capital,201603,Other,Limit,0.3704,1.0,Nasdaq Execution Services
Barclays Capital,201603,Other,Limit,0.2058,1.0,DirectEdge ECN (EDGX)
Barclays Capital,201603,Other,Limit,0.2279,1.0,BATS Stock Exchange
Barclays Capital,201603,Other,Limit,0.1074,1.0,NYSE Arca
Barclays Capital,201603,Other,Limit,0.0343,1.0,Barclays ATS
Barclays Capital,201603,Other,Limit,0.0088,1.0,DirectEdge ECN (EDGA)
Barclays Capital,201603,Other,Limit,0.0,1.0,Credit Suisse ASE
Barclays Capital,201603,Other,Limit,0.0,1.0,UBS Securities LLC
Barclays Capital,201603,Other,Limit,0.0121,1.0,Bats Y Exchange
Barclays Capital,201603,Other,Limit,0.0,1.0,Knight Match
Barclays Capital,201603,Other,Limit,0.0028,1.0,NYSE MKT
Barclays Capital,201603,Other,Limit,0.0,1.0,Level ATS
Barclays Capital,201603,NYSE,Other,0.3709,1.0,Nasdaq Execution Services
Barclays Capital,201603,NYSE,Other,0.1102,1.0,New York Stock Exch
Barclays Capital,201603,NYSE,Other,0.1077,1.0,Barclays ATS
Barclays Capital,201603,NYSE,Other,0.0995,1.0,NYSE Arca
Barclays Capital,201603,NYSE,Other,0.0971,1.0,BATS Stock Exchange
Barclays Capital,201603,NYSE,Other,0.0886,1.0,DirectEdge ECN (EDGX)
Barclays Capital,201603,NYSE,Other,0.0271,1.0,Credit Suisse ASE
Barclays Capital,201603,NYSE,Other,0.0266,1.0,UBS Securities LLC
Barclays Capital,201603,NASDAQ,Other,0.513,1.0,Nasdaq Execution Services
Barclays Capital,201603,NASDAQ,Other,0.1107,1.0,DirectEdge ECN (EDGX)
Barclays Capital,201603,NASDAQ,Other,0.0993,1.0,Barclays ATS
Barclays Capital,201603,NASDAQ,Other,0.0703,1.0,NYSE Arca
Barclays Capital,201603,NASDAQ,Other,0.0772,1.0,BATS Stock Exchange
Barclays Capital,201603,NASDAQ,Other,0.0277,1.0,Credit Suisse ASE
Barclays Capital,201603,NASDAQ,Other,0.0262,1.0,UBS Securities LLC
Barclays Capital,201603,Other,Other,0.3012,1.0,Nasdaq Execution Services
Barclays Capital,201603,Other,Other,0.1447,1.0,DirectEdge ECN (EDGX)
Barclays Capital,201603,Other,Other,0.126,1.0,BATS Stock Exchange
Barclays Capital,201603,Other,Other,0.1289,1.0,NYSE Arca
Barclays Capital,201603,Other,Other,0.0962,1.0,Barclays ATS
Barclays Capital,201603,Other,Other,0.0304,1.0,DirectEdge ECN (EDGA)
Barclays Capital,201603,Other,Other,0.0312,1.0,Credit Suisse ASE
Barclays Capital,201603,Other,Other,0.0304,1.0,UBS Securities LLC
Barclays Capital,201603,Other,Other,0.0149,1.0,Bats Y Exchange
Barclays Capital,201603,Other,Other,0.0197,1.0,Knight Match
Barclays Capital,201603,Other,Other,0.0169,1.0,NYSE MKT
Barclays Capital,201603,Other,Other,0.0176,1.0,Level ATS
Barclays Capital,201606,NYSE,Total,0.3155,1.0,Nasdaq Execution Services
Barclays Capital,201606,NYSE,Total,0.1356,1.0,Barclays ATS
Barclays Capital,201606,NYSE,Total,0.1302,1.0,New York Stock Exch
Barclays Capital,201606,NYSE,Total,0.0957,1.0,BATS Stock Exchange
Barclays Capital,201606,NYSE,Total,0.0955,1.0,NYSE Arca
Barclays Capital,201606,NYSE,Total,0.0772,1.0,DirectEdge ECN (EDGX)
Barclays Capital,201606,NYSE,Total,0.0383,1.0,UBS Securities LLC
Barclays Capital,201606,NYSE,Total,0.0262,1.0,Credit Suisse ASE
Barclays Capital,201606,NYSE,Total,0.017,1.0,Knight Match
Barclays Capital,201606,NYSE,Total,0.0151,1.0,Level ATS
Barclays Capital,201606,NYSE,Total,0.0125,1.0,DirectEdge ECN (EDGA)
Barclays Capital,201606,NYSE,Total,0.0115,1.0,Bats Y Exchange
Barclays Capital,201606,NYSE,Total,0.0104,1.0,BIDS TRADING L.P.
Barclays Capital,201606,NYSE,Total,0.0055,1.0,ITG POSIT Exchange
Barclays Capital,201606,NYSE,Total,0.0043,1.0,ConvergEx Millennium
Barclays Capital,201606,NYSE,Total,0.0029,1.0,Boston Equities
Barclays Capital,201606,NYSE,Total,0.0023,1.0,Citadel Securities
Barclays Capital,201606,NYSE,Total,0.0017,1.0,Toronto Stock Exchange
Barclays Capital,201606,NYSE,Total,0.0011,1.0,Philadelphia Exch
Barclays Capital,201606,NYSE,Total,0.0007,1.0,VIRTU Americas LLC
Barclays Capital,201606,NYSE,Total,0.0007,1.0,"Two Sigma Securities, LLC"
Barclays Capital,201606,NYSE,Total,0.0,1.0,National Stock Exchange
Barclays Capital,201606,NYSE,Total,0.0,1.0,BCDX
Barclays Capital,201606,NYSE,Total,0.0,1.0,Chicago Stock Exch
Barclays Capital,201606,NYSE,Total,0.0,1.0,XCBO
Barclays Capital,201606,NYSE,Total,0.0,1.0,Maxim Group LLC
Barclays Capital,201606,NASDAQ,Total,0.4188,1.0,Nasdaq Execution Services
Barclays Capital,201606,NASDAQ,Total,0.1479,1.0,Barclays ATS
Barclays Capital,201606,NASDAQ,Total,0.0869,1.0,DirectEdge ECN (EDGX)
Barclays Capital,201606,NASDAQ,Total,0.085,1.0,BATS Stock Exchange
Barclays Capital,201606,NASDAQ,Total,0.0849,1.0,NYSE Arca
Barclays Capital,201606,NASDAQ,Total,0.0442,1.0,UBS Securities LLC
Barclays Capital,201606,NASDAQ,Total,0.0305,1.0,Credit Suisse ASE
Barclays Capital,201606,NASDAQ,Total,0.0215,1.0,Knight Match
Barclays Capital,201606,NASDAQ,Total,0.0188,1.0,Level ATS
Barclays Capital,201606,NASDAQ,Total,0.0142,1.0,DirectEdge ECN (EDGA)
Barclays Capital,201606,NASDAQ,Total,0.0131,1.0,Bats Y Exchange
Barclays Capital,201606,NASDAQ,Total,0.0125,1.0,BIDS TRADING L.P.
Barclays Capital,201606,NASDAQ,Total,0.0077,1.0,ITG POSIT Exchange
Barclays Capital,201606,NASDAQ,Total,0.0052,1.0,ConvergEx Millennium
Barclays Capital,201606,NASDAQ,Total,0.0031,1.0,Boston Equities
Barclays Capital,201606,NASDAQ,Total,0.0022,1.0,Citadel Securities
Barclays Capital,201606,NASDAQ,Total,0.0013,1.0,Philadelphia Exch
Barclays Capital,201606,NASDAQ,Total,0.0009,1.0,VIRTU Americas LLC
Barclays Capital,201606,NASDAQ,Total,0.0008,1.0,"Two Sigma Securities, LLC"
Barclays Capital,201606,NASDAQ,Total,0.0004,1.0,New York Stock Exch
Barclays Capital,201606,NASDAQ,Total,0.0003,1.0,Toronto Stock Exchange
Barclays Capital,201606,NASDAQ,Total,0.0,1.0,National Stock Exchange
Barclays Capital,201606,NASDAQ,Total,0.0,1.0,BCDX
Barclays Capital,201606,NASDAQ,Total,0.0,1.0,Chicago Stock Exch
Barclays Capital,201606,NASDAQ,Total,0.0,1.0,Maxim Group LLC
Barclays Capital,201606,Other,Total,0.2786,1.0,Nasdaq Execution Services
Barclays Capital,201606,Other,Total,0.1546,1.0,NYSE Arca
Barclays Capital,201606,Other,Total,0.1392,1.0,BATS Stock Exchange
Barclays Capital,201606,Other,Total,0.1109,1.0,Barclays ATS
Barclays Capital,201606,Other,Total,0.1031,1.0,DirectEdge ECN (EDGX)
Barclays Capital,201606,Other,Total,0.0387,1.0,UBS Securities LLC
Barclays Capital,201606,Other,Total,0.0299,1.0,Credit Suisse ASE
Barclays Capital,201606,Other,Total,0.0283,1.0,DirectEdge ECN (EDGA)
Barclays Capital,201606,Other,Total,0.0219,1.0,Knight Match
Barclays Capital,201606,Other,Total,0.019,1.0,Level ATS
Barclays Capital,201606,Other,Total,0.0188,1.0,Bats Y Exchange
Barclays Capital,201606,Other,Total,0.0137,1.0,BIDS TRADING L.P.
Barclays Capital,201606,Other,Total,0.0115,1.0,ITG POSIT Exchange
Barclays Capital,201606,Other,Total,0.0067,1.0,NYSE MKT
Barclays Capital,201606,Other,Total,0.0066,1.0,Toronto Stock Exchange
Barclays Capital,201606,Other,Total,0.0055,1.0,Philadelphia Exch
Barclays Capital,201606,Other,Total,0.0054,1.0,ConvergEx Millennium
Barclays Capital,201606,Other,Total,0.0031,1.0,Citadel Securities
Barclays Capital,201606,Other,Total,0.0024,1.0,Boston Equities
Barclays Capital,201606,Other,Total,0.0012,1.0,VIRTU Americas LLC
Barclays Capital,201606,Other,Total,0.0004,1.0,Chicago Stock Exch
Barclays Capital,201606,Other,Total,0.0001,1.0,"Two Sigma Securities, LLC"
Barclays Capital,201606,Other,Total,0.0001,1.0,National Stock Exchange
Barclays Capital,201606,Other,Total,0.0001,1.0,New York Stock Exch
Barclays Capital,201606,Other,Total,0.0,1.0,BCDX
Barclays Capital,201606,Other,Total,0.0,1.0,XISX
Barclays Capital,201606,Other,Total,0.0,1.0,XCBO
Barclays Capital,201606,NYSE,Market,0.0,1.0,Nasdaq Execution Services
Barclays Capital,201606,NYSE,Market,0.0,1.0,Barclays ATS
Barclays Capital,201606,NYSE,Market,0.0,1.0,New York Stock Exch
Barclays Capital,201606,NYSE,Market,0.0,1.0,BATS Stock Exchange
Barclays Capital,201606,NYSE,Market,0.0,1.0,NYSE Arca
Barclays Capital,201606,NYSE,Market,0.0,1.0,DirectEdge ECN (EDGX)
Barclays Capital,201606,NYSE,Market,0.0,1.0,UBS Securities LLC
Barclays Capital,201606,NYSE,Market,0.0,1.0,Credit Suisse ASE
Barclays Capital,201606,NYSE,Market,0.0,1.0,Knight Match
Barclays Capital,201606,NYSE,Market,0.0,1.0,Level ATS
Barclays Capital,201606,NYSE,Market,0.0,1.0,DirectEdge ECN (EDGA)
Barclays Capital,201606,NYSE,Market,0.0,1.0,Bats Y Exchange
Barclays Capital,201606,NYSE,Market,0.0,1.0,BIDS TRADING L.P.
Barclays Capital,201606,NYSE,Market,0.0,1.0,ITG POSIT Exchange
Barclays Capital,201606,NYSE,Market,0.0,1.0,ConvergEx Millennium
Barclays Capital,201606,NYSE,Market,0.0,1.0,Boston Equities
Barclays Capital,201606,NYSE,Market,0.0,1.0,Citadel Securities
Barclays Capital,201606,NYSE,Market,0.0,1.0,Toronto Stock Exchange
Barclays Capital,201606,NYSE,Market,0.0,1.0,Philadelphia Exch
Barclays Capital,201606,NYSE,Market,0.0,1.0,VIRTU Americas LLC
Barclays Capital,201606,NYSE,Market,0.0,1.0,"Two Sigma Securities, LLC"
Barclays Capital,201606,NYSE,Market,0.0,1.0,National Stock Exchange
Barclays Capital,201606,NYSE,Market,0.0,1.0,BCDX
Barclays Capital,201606,NYSE,Market,0.0,1.0,Chicago Stock Exch
Barclays Capital,201606,NYSE,Market,0.0,1.0,XCBO
Barclays Capital,201606,NYSE,Market,0.0,1.0,Maxim Group LLC
Barclays Capital,201606,NASDAQ,Market,0.0,1.0,Nasdaq Execution Services
Barclays Capital,201606,NASDAQ,Market,0.0,1.0,Barclays ATS
Barclays Capital,201606,NASDAQ,Market,0.0,1.0,DirectEdge ECN (EDGX)
Barclays Capital,201606,NASDAQ,Market,0.0,1.0,BATS Stock Exchange
Barclays Capital,201606,NASDAQ,Market,0.0,1.0,NYSE Arca
Barclays Capital,201606,NASDAQ,Market,0.0,1.0,UBS Securities LLC
Barclays Capital,201606,NASDAQ,Market,0.0,1.0,Credit Suisse ASE
Barclays Capital,201606,NASDAQ,Market,0.0,1.0,Knight Match
Barclays Capital,201606,NASDAQ,Market,0.0,1.0,Level ATS
Barclays Capital,201606,NASDAQ,Market,0.0,1.0,DirectEdge ECN (EDGA)
Barclays Capital,201606,NASDAQ,Market,0.0,1.0,Bats Y Exchange
Barclays Capital,201606,NASDAQ,Market,0.0,1.0,BIDS TRADING L.P.
Barclays Capital,201606,NASDAQ,Market,0.0,1.0,ITG POSIT Exchange
Barclays Capital,201606,NASDAQ,Market,0.0,1.0,ConvergEx Millennium
Barclays Capital,201606,NASDAQ,Market,0.0,1.0,Boston Equities
Barclays Capital,201606,NASDAQ,Market,0.0,1.0,Citadel Securities
Barclays Capital,201606,NASDAQ,Market,0.0,1.0,Philadelphia Exch
Barclays Capital,201606,NASDAQ,Market,0.0,1.0,VIRTU Americas LLC
Barclays Capital,201606,NASDAQ,Market,0.0,1.0,"Two Sigma Securities, LLC"
Barclays Capital,201606,NASDAQ,Market,0.0,1.0,New York Stock Exch
Barclays Capital,201606,NASDAQ,Market,0.0,1.0,Toronto Stock Exchange
Barclays Capital,201606,NASDAQ,Market,0.0,1.0,National Stock Exchange
Barclays Capital,201606,NASDAQ,Market,0.0,1.0,BCDX
Barclays Capital,201606,NASDAQ,Market,0.0,1.0,Chicago Stock Exch
Barclays Capital,201606,NASDAQ,Market,0.0,1.0,Maxim Group LLC
Barclays Capital,201606,Other,Market,0.0,1.0,Nasdaq Execution Services
Barclays Capital,201606,Other,Market,0.0,1.0,NYSE Arca
Barclays Capital,201606,Other,Market,0.0,1.0,BATS Stock Exchange
Barclays Capital,201606,Other,Market,0.0,1.0,Barclays ATS
Barclays Capital,201606,Other,Market,0.0,1.0,DirectEdge ECN (EDGX)
Barclays Capital,201606,Other,Market,0.0,1.0,UBS Securities LLC
Barclays Capital,201606,Other,Market,0.0,1.0,Credit Suisse ASE
Barclays Capital,201606,Other,Market,0.0,1.0,DirectEdge ECN (EDGA)
Barclays Capital,201606,Other,Market,0.0,1.0,Knight Match
Barclays Capital,201606,Other,Market,0.0,1.0,Level ATS
Barclays Capital,201606,Other,Market,0.0,1.0,Bats Y Exchange
Barclays Capital,201606,Other,Market,0.0,1.0,BIDS TRADING L.P.
Barclays Capital,201606,Other,Market,0.0,1.0,ITG POSIT Exchange
Barclays Capital,201606,Other,Market,0.0,1.0,NYSE MKT
Barclays Capital,201606,Other,Market,0.0,1.0,Toronto Stock Exchange
Barclays Capital,201606,Other,Market,0.0,1.0,Philadelphia Exch
Barclays Capital,201606,Other,Market,0.0,1.0,ConvergEx Millennium
Barclays Capital,201606,Other,Market,0.0,1.0,Citadel Securities
Barclays Capital,201606,Other,Market,0.0,1.0,Boston Equities
Barclays Capital,201606,Other,Market,0.0,1.0,VIRTU Americas LLC
Barclays Capital,201606,Other,Market,0.0,1.0,Chicago Stock Exch
Barclays Capital,201606,Other,Market,0.0,1.0,"Two Sigma Securities, LLC"
Barclays Capital,201606,Other,Market,0.0,1.0,National Stock Exchange
Barclays Capital,201606,Other,Market,0.0,1.0,New York Stock Exch
Barclays Capital,201606,Other,Market,0.0,1.0,BCDX
Barclays Capital,201606,Other,Market,0.0,1.0,XISX
Barclays Capital,201606,Other,Market,0.0,1.0,XCBO
Barclays Capital,201606,NYSE,Limit,0.2635,1.0,Nasdaq Execution Services
Barclays Capital,201606,NYSE,Limit,0.10099999999999999,1.0,Barclays ATS
Barclays Capital,201606,NYSE,Limit,0.3124,1.0,New York Stock Exch
Barclays Capital,201606,NYSE,Limit,0.0789,1.0,BATS Stock Exchange
Barclays Capital,201606,NYSE,Limit,0.0819,1.0,NYSE Arca
Barclays Capital,201606,NYSE,Limit,0.0508,1.0,DirectEdge ECN (EDGX)
Barclays Capital,201606,NYSE,Limit,0.0,1.0,UBS Securities LLC
Barclays Capital,201606,NYSE,Limit,0.0,1.0,Credit Suisse ASE
Barclays Capital,201606,NYSE,Limit,0.0,1.0,Knight Match
Barclays Capital,201606,NYSE,Limit,0.0,1.0,Level ATS
Barclays Capital,201606,NYSE,Limit,0.0189,1.0,DirectEdge ECN (EDGA)
Barclays Capital,201606,NYSE,Limit,0.0429,1.0,Bats Y Exchange
Barclays Capital,201606,NYSE,Limit,0.0,1.0,BIDS TRADING L.P.
Barclays Capital,201606,NYSE,Limit,0.0,1.0,ITG POSIT Exchange
Barclays Capital,201606,NYSE,Limit,0.0,1.0,ConvergEx Millennium
Barclays Capital,201606,NYSE,Limit,0.0152,1.0,Boston Equities
Barclays Capital,201606,NYSE,Limit,0.012,1.0,Citadel Securities
Barclays Capital,201606,NYSE,Limit,0.0076,1.0,Toronto Stock Exchange
Barclays Capital,201606,NYSE,Limit,0.0057,1.0,Philadelphia Exch
Barclays Capital,201606,NYSE,Limit,0.0041,1.0,VIRTU Americas LLC
Barclays Capital,201606,NYSE,Limit,0.005,1.0,"Two Sigma Securities, LLC"
Barclays Capital,201606,NYSE,Limit,0.0001,1.0,National Stock Exchange
Barclays Capital,201606,NYSE,Limit,0.0,1.0,BCDX
Barclays Capital,201606,NYSE,Limit,0.0,1.0,Chicago Stock Exch
Barclays Capital,201606,NYSE,Limit,0.0,1.0,XCBO
Barclays Capital,201606,NYSE,Limit,0.0,1.0,Maxim Group LLC
Barclays Capital,201606,NASDAQ,Limit,0.3098,1.0,Nasdaq Execution Services
Barclays Capital,201606,NASDAQ,Limit,0.1393,1.0,Barclays ATS
Barclays Capital,201606,NASDAQ,Limit,0.0931,1.0,DirectEdge ECN (EDGX)
Barclays Capital,201606,NASDAQ,Limit,0.128,1.0,BATS Stock Exchange
Barclays Capital,201606,NASDAQ,Limit,0.1838,1.0,NYSE Arca
Barclays Capital,201606,NASDAQ,Limit,0.0,1.0,UBS Securities LLC
Barclays Capital,201606,NASDAQ,Limit,0.0,1.0,Credit Suisse ASE
Barclays Capital,201606,NASDAQ,Limit,0.0,1.0,Knight Match
Barclays Capital,201606,NASDAQ,Limit,0.0,1.0,Level ATS
Barclays Capital,201606,NASDAQ,Limit,0.0262,1.0,DirectEdge ECN (EDGA)
Barclays Capital,201606,NASDAQ,Limit,0.0605,1.0,Bats Y Exchange
Barclays Capital,201606,NASDAQ,Limit,0.0,1.0,BIDS TRADING L.P.
Barclays Capital,201606,NASDAQ,Limit,0.0,1.0,ITG POSIT Exchange
Barclays Capital,201606,NASDAQ,Limit,0.0,1.0,ConvergEx Millennium
Barclays Capital,201606,NASDAQ,Limit,0.0199,1.0,Boston Equities
Barclays Capital,201606,NASDAQ,Limit,0.0147,1.0,Citadel Securities
Barclays Capital,201606,NASDAQ,Limit,0.0083,1.0,Philadelphia Exch
Barclays Capital,201606,NASDAQ,Limit,0.0058,1.0,VIRTU Americas LLC
Barclays Capital,201606,NASDAQ,Limit,0.0067,1.0,"Two Sigma Securities, LLC"
Barclays Capital,201606,NASDAQ,Limit,0.002,1.0,New York Stock Exch
Barclays Capital,201606,NASDAQ,Limit,0.0016,1.0,Toronto Stock Exchange
Barclays Capital,201606,NASDAQ,Limit,0.0002,1.0,National Stock Exchange
Barclays Capital,201606,NASDAQ,Limit,0.0,1.0,BCDX
Barclays Capital,201606,NASDAQ,Limit,0.0001,1.0,Chicago Stock Exch
Barclays Capital,201606,NASDAQ,Limit,0.0,1.0,Maxim Group LLC
Barclays Capital,201606,Other,Limit,0.3558,1.0,Nasdaq Execution Services
Barclays Capital,201606,Other,Limit,0.1923,1.0,NYSE Arca
Barclays Capital,201606,Other,Limit,0.192,1.0,BATS Stock Exchange
Barclays Capital,201606,Other,Limit,0.077,1.0,Barclays ATS
Barclays Capital,201606,Other,Limit,0.1011,1.0,DirectEdge ECN (EDGX)
Barclays Capital,201606,Other,Limit,0.0,1.0,UBS Securities LLC
Barclays Capital,201606,Other,Limit,0.0,1.0,Credit Suisse ASE
Barclays Capital,201606,Other,Limit,0.0115,1.0,DirectEdge ECN (EDGA)
Barclays Capital,201606,Other,Limit,0.0,1.0,Knight Match
Barclays Capital,201606,Other,Limit,0.0,1.0,Level ATS
Barclays Capital,201606,Other,Limit,0.0184,1.0,Bats Y Exchange
Barclays Capital,201606,Other,Limit,0.0,1.0,BIDS TRADING L.P.
Barclays Capital,201606,Other,Limit,0.0,1.0,ITG POSIT Exchange
Barclays Capital,201606,Other,Limit,0.0044,1.0,NYSE MKT
Barclays Capital,201606,Other,Limit,0.015,1.0,Toronto Stock Exchange
Barclays Capital,201606,Other,Limit,0.0128,1.0,Philadelphia Exch
Barclays Capital,201606,Other,Limit,0.0,1.0,ConvergEx Millennium
Barclays Capital,201606,Other,Limit,0.0089,1.0,Citadel Securities
Barclays Capital,201606,Other,Limit,0.0061,1.0,Boston Equities
Barclays Capital,201606,Other,Limit,0.003,1.0,VIRTU Americas LLC
Barclays Capital,201606,Other,Limit,0.001,1.0,Chicago Stock Exch
Barclays Capital,201606,Other,Limit,0.0004,1.0,"Two Sigma Securities, LLC"
Barclays Capital,201606,Other,Limit,0.0003,1.0,National Stock Exchange
Barclays Capital,201606,Other,Limit,0.0001,1.0,New York Stock Exch
Barclays Capital,201606,Other,Limit,0.0,1.0,BCDX
Barclays Capital,201606,Other,Limit,0.0,1.0,XISX
Barclays Capital,201606,Other,Limit,0.0,1.0,XCBO
Barclays Capital,201606,NYSE,Other,0.3232,1.0,Nasdaq Execution Services
Barclays Capital,201606,NYSE,Other,0.1408,1.0,Barclays ATS
Barclays Capital,201606,NYSE,Other,0.1031,1.0,New York Stock Exch
Barclays Capital,201606,NYSE,Other,0.0982,1.0,BATS Stock Exchange
Barclays Capital,201606,NYSE,Other,0.0975,1.0,NYSE Arca
Barclays Capital,201606,NYSE,Other,0.0812,1.0,DirectEdge ECN (EDGX)
Barclays Capital,201606,NYSE,Other,0.044000000000000004,1.0,UBS Securities LLC
Barclays Capital,201606,NYSE,Other,0.0301,1.0,Credit Suisse ASE
Barclays Capital,201606,NYSE,Other,0.0195,1.0,Knight Match
