MarketCenter,idate,Exchange,OrderCode,CoveredOrders,CoveredShares,CancelledShares,MktCtrExecShares,AwayExecShares,ExecShares_0_9,ExecShares_10_29,ExecShares_30_59,ExecShares_60_299,ExecShares_5_30,AvgRealSpread,AvgEffecSpread,PrImpShares,PrImp_AvgAmt,PrImp_AvgT,ATQShares,ATQ_AvgT,OTQShares,OTQ_AvgAmt,OTQ_AvgT,ExecShares,PrImp_TotalT,PrImp_TotalAmt,ATQ_TotalT,OTQ_TotalT,AvgRealSpread_T,AvgEffecSpread_T,PrImp_Pct,ATQ_Pct,OTQ_Pct,OrderType
BNYC,201506,Other,13,1777,391293,92301,281227,0,128970,33079,21882,46074,34596,0.030167098109356506,0.0,0.0,,,0.0,,0.0,0.0,,281227,0.0,0.0,0.0,0.0,8483.802500000002,0.0,0.0,0.0,0.0,Other
BNYC,201506,Other,14,2581,568731,157783,378917,0,67640,55814,44089,97686,81587,0.0163881810528427,0.0,0.0,,,0.0,,0.0,0.0,,378917,0.0,0.0,0.0,0.0,6209.760399999997,0.0,0.0,0.0,0.0,Other
BNYC,201506,Other,15,5878,1306401,446764,613239,0,32906,46548,51617,156890,181839,0.011576279884351785,0.0,0.0,,,0.0,,0.0,0.0,,613239,0.0,0.0,0.0,0.0,7099.026300000004,0.0,0.0,0.0,0.0,Other
BNYC,201507,NASDAQ,11,65412,13315649,520,13314828,0,13300982,10890,2116,440,0,0.020096980441654973,0.026885798089167984,12269480.0,0.005547113634807668,0.4096093395971141,881513.0,0.4738994206551691,163835.0,9.010799999999994,7.307537461470381,13314828,5025693.6,68060.19979999997,417748.50000000006,1197230.4,267587.83790000004,357979.7772000004,0.9214899358820108,0.06620536142111637,0.01230470269687299,Market
BNYC,201507,NASDAQ,12,9508,2020603,5261,2014767,0,2006905,4819,854,1140,560,0.035785382577737286,0.033412937476144884,1652210.0,0.0009609111432566054,0.2056250113484362,315390.0,5.596210089096038,47167.0,2.3229,24.045699323679692,2014767,339735.6999999998,1587.626999999996,1764988.6999999997,1134163.5,72099.20790000002,67319.28379999999,0.8200501596462519,0.15653919286944842,0.023410647484299676,Limit
BNYC,201507,NASDAQ,13,3314,695694,155200,521782,0,265301,64197,37516,86749,47868,0.04538772265045555,0.0,0.0,,,0.0,,0.0,0.0,,521782,0.0,0.0,0.0,0.0,23682.4967,0.0,0.0,0.0,0.0,Other
BNYC,201507,NASDAQ,14,3179,680037,194474,458298,0,114110,71766,54608,112743,74361,0.0066141359988479064,0.0,0.0,,,0.0,,0.0,0.0,,458298,0.0,0.0,0.0,0.0,3031.245299999997,0.0,0.0,0.0,0.0,Other
BNYC,201507,NASDAQ,15,9012,1871153,644355,988435,0,76671,111695,102549,273026,270848,0.014422511040179687,0.0,0.0,,,0.0,,0.0,0.0,,988435,0.0,0.0,0.0,0.0,14255.71470000001,0.0,0.0,0.0,0.0,Other
BNYC,201507,NYSE,11,106302,21771937,100,21771258,0,21754458,12758,2011,1276,755,0.009466942952952006,0.012308308031625909,20417634.0,0.004830028209928732,0.1741223836219219,1189439.0,0.4775759832996904,164185.0,6.364799999999992,1.1783262782836437,21771258,3555167.0999999954,98617.7482,568047.5000000005,193463.50000000003,206107.2575,267967.34969999985,0.9378251821736714,0.054633452968128896,0.007541364858199742,Market
BNYC,201507,NYSE,12,11539,2452782,5380,2447283,0,2438617,4659,1295,1977,485,0.014459359542807231,0.020433337215189248,2039614.0,0.0004264350509459128,0.16136151252148695,374759.0,4.067891098012323,32910.0,1.963700000000001,1.781792768155576,2447283,329115.2000000001,869.762899999997,1524478.8,58638.80000000001,35386.144799999915,50006.15879999999,0.8334197557045916,0.15313267815777742,0.013447566137630998,Limit
BNYC,201507,NYSE,13,1942,409063,82037,318421,0,169389,38527,27523,47850,27247,0.02798729041112238,0.0,0.0,,,0.0,,0.0,0.0,,318421,0.0,0.0,0.0,0.0,8911.741,0.0,0.0,0.0,0.0,Other
BNYC,201507,NYSE,14,4103,874155,214005,624172,0,129112,103150,88441,173949,97124,0.006653472920925639,0.0,0.0,,,0.0,,0.0,0.0,,624172,0.0,0.0,0.0,0.0,4152.911499999998,0.0,0.0,0.0,0.0,Other
BNYC,201507,NYSE,15,9988,2095020,656776,1118429,0,44687,82439,94126,315728,354068,0.015601490125881938,0.0,0.0,,,0.0,,0.0,0.0,,1118429,0.0,0.0,0.0,0.0,17449.159000000007,0.0,0.0,0.0,0.0,Other
BNYC,201507,Other,11,76235,16702383,175,16701400,0,16678218,15933,2718,3696,835,0.014068128929311308,0.015796004676254683,15419250.0,0.004986434424501834,0.19105490215153134,1124430.0,1.0210515550100938,157720.0,5.209899999999997,2.1139861780370266,16701400,2945923.3000000007,76887.07899999991,1148100.9999999998,333417.89999999985,234957.44849999988,263815.3925,0.9232309866238758,0.06732549367118924,0.009443519704934915,Market
BNYC,201507,Other,12,7519,1668126,3516,1664310,0,1655240,4238,999,1890,1159,0.02033988481713139,0.023419972360918303,1307709.0,0.0005565790248442116,0.7462131101032415,329203.0,8.39861301385467,27398.0,1.0241000000000011,2.4872946930432875,1664310,975829.6,727.8433999999991,2764848.5999999987,68146.9,33851.873699999946,38978.09419999995,0.7857364313138778,0.19780149130871053,0.01646207737741166,Limit
BNYC,201507,Other,13,1665,365572,87923,261243,0,120346,28793,23783,39717,32668,0.016850460682200103,0.0,0.0,,,0.0,,0.0,0.0,,261243,0.0,0.0,0.0,0.0,4402.064900000001,0.0,0.0,0.0,0.0,Other
BNYC,201507,Other,14,2371,530074,138165,362722,0,79795,58854,47345,92700,61256,0.006088428328030832,0.0,0.0,,,0.0,,0.0,0.0,,362722,0.0,0.0,0.0,0.0,2208.4068999999995,0.0,0.0,0.0,0.0,Other
BNYC,201507,Other,15,5821,1268040,412452,632906,0,35921,48416,54339,168271,179675,0.013750405589455615,0.0,0.0,,,0.0,,0.0,0.0,,632906,0.0,0.0,0.0,0.0,8702.714199999997,0.0,0.0,0.0,0.0,Other
BNYC,201508,NASDAQ,11,59780,12258094,0,12257666,0,12231392,23743,1357,1008,166,0.025305664944696646,0.032556095989236485,10971069.0,0.00615849907606998,0.20543730970974644,1054183.0,0.3408665288664303,232414.0,6.747799999999992,1.1017223575171888,12257666,2253866.899999998,67565.3183,359335.70000000007,256055.6999999999,310188.3888,399061.75090000033,0.8950373586619181,0.0860019354418696,0.018960705896212217,Market
BNYC,201508,NASDAQ,12,8411,1758328,1552,1756609,0,1748161,5211,436,2351,450,0.030247960018421883,0.03936178278717686,1461427.0,0.0009623864209433649,0.16201787704757073,251566.0,3.352449854113832,43616.0,2.0644,1.4151297688921491,1756609,236777.3000000001,1406.4574999999988,843362.4000000001,61722.299999999974,53133.83880000004,69143.26189999997,0.8319591895521428,0.1432111528518868,0.024829657595970417,Limit
BNYC,201508,NASDAQ,13,3087,630984,136341,477286,0,259161,55436,34309,65008,45083,0.0510738661934354,0.0,0.0,,,0.0,,0.0,0.0,,477286,0.0,0.0,0.0,0.0,24376.84130000001,0.0,0.0,0.0,0.0,Other
BNYC,201508,NASDAQ,14,2374,504369,112888,374637,0,119840,62890,41121,76872,51182,0.02198565277855631,0.0,0.0,,,0.0,,0.0,0.0,,374637,0.0,0.0,0.0,0.0,8236.639000000001,0.0,0.0,0.0,0.0,Other
BNYC,201508,NASDAQ,15,7805,1645871,549678,917947,0,125998,129637,116278,249108,185663,0.015308454518615996,0.0,0.0,,,0.0,,0.0,0.0,,917947,0.0,0.0,0.0,0.0,14052.349899999996,0.0,0.0,0.0,0.0,Other
BNYC,201508,NYSE,11,95137,19708850,0,19705519,0,19684868,19620,931,0,100,0.012398384249610485,0.015963851604213024,17990356.0,0.004916259694916549,0.15302639925524525,1517449.0,0.22263054639727606,197714.0,7.236099999999988,1.4171737964939255,19705519,2752999.3999999966,88445.26210000012,337830.5000000001,280195.10000000003,244316.59640000013,314575.9811000002,0.9129602727032968,0.07700629453098899,0.010033432765714013,Market
BNYC,201508,NYSE,12,9721,2076928,3858,2072882,0,2063851,4980,1915,1085,506,0.018105939556617285,0.02402619555768252,1700301.0,0.0005248957684551127,0.1568668723949466,343484.0,8.165845279547229,29097.0,1.4562000000000008,1.7871430044334466,2072882,266720.90000000014,892.4807999999966,2804837.2,52000.5,37531.476199999954,49803.46830000006,0.8202594262480932,0.16570359528424675,0.01403697846766,Limit
BNYC,201508,NYSE,13,1992,420811,80536,330601,0,170984,36519,27161,53667,31169,0.04323301774646781,0.0,0.0,,,0.0,,0.0,0.0,,330601,0.0,0.0,0.0,0.0,14292.878900000005,0.0,0.0,0.0,0.0,Other
BNYC,201508,NYSE,14,3176,688344,155302,504139,0,120021,99098,69422,121443,69645,0.011287939635695715,0.0,0.0,,,0.0,,0.0,0.0,,504139,0.0,0.0,0.0,0.0,5690.690600000003,0.0,0.0,0.0,0.0,Other
BNYC,201508,NYSE,15,8644,1858385,553658,1025160,0,50932,89635,103227,301389,297512,0.01666068857544186,0.0,0.0,,,0.0,,0.0,0.0,,1025160,0.0,0.0,0.0,0.0,17079.87149999998,0.0,0.0,0.0,0.0,Other
BNYC,201508,Other,11,64891,14180754,0,14179937,0,14157638,18499,3115,249,436,0.017804898985094242,0.01826859161645076,12777110.0,0.005206595051619653,0.18102945814820398,1220149.0,0.5361032955811141,182678.0,6.025699999999992,3.0293505512431707,14179937,2313033.299999999,66525.23769999997,654125.9000000008,553395.7,252472.34590000025,259047.4781999999,0.9010695886730667,0.0860475614242856,0.012882849902647663,Market
BNYC,201508,Other,12,5767,1285517,3300,1282197,0,1276687,3560,0,1175,640,0.018052755465813752,0.02462288135130557,1008442.0,0.0005313967486479139,0.2271039881321881,255367.0,4.016734347037792,18388.0,0.9386000000000004,10.745159886882751,1282197,229021.2,535.8827999999996,1025741.3999999998,197582.0,23147.188899999994,31571.384599999958,0.7864953669365939,0.1991636230626027,0.01434101000080331,Limit
BNYC,201508,Other,13,1374,299904,66328,218818,0,111122,29033,15032,32500,20272,0.030103542670164237,0.0,0.0,,,0.0,,0.0,0.0,,218818,0.0,0.0,0.0,0.0,6587.196999999997,0.0,0.0,0.0,0.0,Other
BNYC,201508,Other,14,1817,412695,113284,279965,0,68819,49737,32058,64968,44213,0.013513553479899272,0.0,0.0,,,0.0,,0.0,0.0,,279965,0.0,0.0,0.0,0.0,3783.322,0.0,0.0,0.0,0.0,Other
BNYC,201508,Other,15,4745,1029556,348597,529096,0,36259,56675,47694,144044,146181,0.020251056519043808,0.0,0.0,,,0.0,,0.0,0.0,,529096,0.0,0.0,0.0,0.0,10714.753000000002,0.0,0.0,0.0,0.0,Other
BNYC,201509,NASDAQ,11,58694,12001805,820,12000485,0,11987720,10692,608,1320,145,0.023470319024606067,0.030678365866046223,10873512.0,0.006154295033656099,0.19647566490017235,957463.0,0.4681405965556894,169510.0,6.788399999999991,1.013143177393664,12000485,2136380.5000000033,66918.8009,448227.3,171737.89999999994,281655.2113999997,368155.2693999997,0.9060893788876032,0.07978535867508688,0.014125262437309825,Market
BNYC,201509,NASDAQ,12,8927,1899397,2806,1896059,0,1890075,2426,1643,1915,0,0.024072286674623532,0.035071004647007326,1620683.0,0.000770777505533159,0.17002473648455618,239592.0,1.1330632909279106,35784.0,1.1752000000000005,3.606997540800358,1896059,275556.19999999995,1249.1859999999967,271472.9,129072.80000000002,45642.47580000002,66496.69400000006,0.8547640131451606,0.1263631564207654,0.018872830434074044,Limit
BNYC,201509,NASDAQ,13,2724,565420,119571,434305,0,246268,50760,36741,55921,30402,0.027977593166092968,0.0,0.0,,,0.0,,0.0,0.0,,434305,0.0,0.0,0.0,0.0,12150.808600000008,0.0,0.0,0.0,0.0,Other
BNYC,201509,NASDAQ,14,2499,547403,134444,394100,0,143016,60005,40328,83088,48032,0.019667072570413592,0.0,0.0,,,0.0,,0.0,0.0,,394100,0.0,0.0,0.0,0.0,7750.7932999999975,0.0,0.0,0.0,0.0,Other
BNYC,201509,NASDAQ,15,8631,1826810,583035,1062175,0,160177,163891,118699,282259,208562,0.02208179829124204,0.0,0.0,,,0.0,,0.0,0.0,,1062175,0.0,0.0,0.0,0.0,23454.734100000016,0.0,0.0,0.0,0.0,Other
BNYC,201509,NYSE,11,95636,19738123,0,19737186,0,19725147,10773,1062,0,204,0.011615938548686729,0.014503343526275737,18322391.0,0.005013384497689186,0.14477267186362305,1222923.0,0.2919021884452254,191872.0,5.805899999999983,1.0978376209139429,19737186,2652581.4999999995,91857.19099999986,356973.9000000004,210644.3,229265.9397000001,286255.1888000001,0.9283183023152338,0.061960352402819725,0.009721345281946474,Market
BNYC,201509,NYSE,12,9073,1941426,3184,1938142,0,1934197,1840,0,1395,410,0.016182694302068642,0.02024614527728101,1624477.0,0.00037483054546170753,0.14983246915776582,291809.0,6.213042435291578,21856.0,0.7901000000000007,12.788053623718886,1938142,243399.39999999997,608.9035999999983,1813021.7,279495.7,31364.35949999992,39239.904499999975,0.8381620128968879,0.15056120758953678,0.011276779513575372,Limit
BNYC,201509,NYSE,13,1691,361243,71485,282861,0,151315,33685,20060,42528,24811,0.023367284284507208,0.0,0.0,,,0.0,,0.0,0.0,,282861,0.0,0.0,0.0,0.0,6609.693399999996,0.0,0.0,0.0,0.0,Other
BNYC,201509,NYSE,14,3102,675080,154305,499400,0,126972,97739,66916,120358,63794,0.012440738285943132,0.0,0.0,,,0.0,,0.0,0.0,,499400,0.0,0.0,0.0,0.0,6212.9047,0.0,0.0,0.0,0.0,Other
BNYC,201509,NYSE,15,8969,1906045,573964,1072836,0,62820,97971,100338,297343,317707,0.01633236254189829,0.0,0.0,,,0.0,,0.0,0.0,,1072836,0.0,0.0,0.0,0.0,17521.946499999995,0.0,0.0,0.0,0.0,Other
BNYC,201509,Other,11,69892,15143319,0,15142608,0,15133102,8641,300,565,0,0.015598354827649237,0.01721300926498261,13643559.0,0.005242554878825977,0.16610212921716408,1285221.0,0.33440038717076664,213828.0,5.5918999999999865,1.209523542286323,15142608,2266224.200000002,71527.10680000008,429778.3999999999,258629.99999999988,236199.7726,260649.85179999968,0.9010045693581976,0.08487448133108907,0.014120949310713187,Market
BNYC,201509,Other,12,6978,1526645,2901,1523744,0,1517624,2187,1630,1145,1133,0.03857856372199,0.02863656139088981,1209918.0,0.0007374150149018362,0.2753100623348028,280622.0,4.243018722694584,33204.0,0.9963000000000006,1.0309992771955188,1523744,333102.6,892.2116999999997,1190684.4,34233.3,58783.85499999992,43634.788600000014,0.7940428313417477,0.1841661066425856,0.021791062015666676,Limit
BNYC,201509,Other,13,1567,334163,62435,258979,0,136761,27304,18495,36247,28231,0.013622235779735032,0.0,0.0,,,0.0,,0.0,0.0,,258979,0.0,0.0,0.0,0.0,3527.8729999999987,0.0,0.0,0.0,0.0,Other
BNYC,201509,Other,14,1996,438572,108774,310014,0,97450,50951,34106,66025,39451,0.017760851445418602,0.0,0.0,,,0.0,,0.0,0.0,,310014,0.0,0.0,0.0,0.0,5506.112600000002,0.0,0.0,0.0,0.0,Other
BNYC,201509,Other,15,5764,1225174,404736,640405,0,70640,80437,62135,170283,153129,0.007201475160250157,0.0,0.0,,,0.0,,0.0,0.0,,640405,0.0,0.0,0.0,0.0,4611.860700000001,0.0,0.0,0.0,0.0,Other
BNYC,201510,NASDAQ,11,64208,13186223,1449,13183560,0,13174223,6736,1501,200,0,0.028106718291569188,0.032602677842707116,12149604.0,0.005966557486153443,0.2322838423375771,898053.0,0.30288390551559885,135903.0,6.3454999999999915,21.28034259729365,13183560,2822156.6999999965,72491.31069999981,272005.8000000001,2892062.399999998,370546.6069999999,429819.3594999999,0.9215723218918108,0.0681191574961543,0.010308520612034987,Market
BNYC,201510,NASDAQ,12,10787,2266070,5123,2260547,0,2255722,2902,200,1469,0,0.022692369855614587,0.03621247109659746,1976362.0,0.0004924549753537043,0.1097528185625913,248859.0,0.9972534648134088,35326.0,1.525800000000001,29.244927249051692,2260547,216911.30000000005,973.2692999999975,248175.50000000012,1033106.3,51297.16859999999,81859.9929000001,0.8742848522945995,0.11008795658749852,0.015627191117901996,Limit
BNYC,201510,NASDAQ,13,3762,761875,166940,580483,0,308987,75261,49056,83587,44429,0.05266659643779403,0.0,0.0,,,0.0,,0.0,0.0,,580483,0.0,0.0,0.0,0.0,30572.063899999994,0.0,0.0,0.0,0.0,Other
BNYC,201510,NASDAQ,14,3440,744983,202182,521309,0,169736,89883,66166,110766,60322,0.019884863104224174,0.0,0.0,,,0.0,,0.0,0.0,,521309,0.0,0.0,0.0,0.0,10366.158100000002,0.0,0.0,0.0,0.0,Other
BNYC,201510,NASDAQ,15,9670,2031627,701243,1109025,0,111432,152279,124030,336875,257432,0.0242762267757715,0.0,0.0,,,0.0,,0.0,0.0,,1109025,0.0,0.0,0.0,0.0,26922.94239999999,0.0,0.0,0.0,0.0,Other
BNYC,201510,NYSE,11,105103,21661131,300,21659891,0,21650166,6852,920,1953,0,0.013557866256113668,0.016265784278415813,20227498.0,0.004805843485931888,0.12809558058045553,1253206.0,0.18967121127731595,179187.0,5.563999999999994,0.8317283061829258,21659891,2591053.1000000034,97210.1895000003,237697.1,149034.89999999994,293661.90530000016,352315.1145000001,0.9338688731166744,0.05785837057074756,0.008272756312577935,Market
BNYC,201510,NYSE,12,11290,2409999,5146,2404853,0,2397973,2941,851,3088,0,0.020957610423589287,0.02543279934366051,2029625.0,0.0004667729260331337,0.16069268953624433,343173.0,1.721250797702617,32055.0,1.3752000000000006,1.0893433161753237,2404853,326145.8999999999,947.3739999999989,590686.8000000003,34918.9,50399.97229999997,61162.14380000001,0.8439705046420717,0.14270019830733938,0.013329297050588957,Limit
BNYC,201510,NYSE,13,2436,502464,91224,400643,0,220158,50756,28813,57403,34804,0.06993972688902593,0.0,0.0,,,0.0,,0.0,0.0,,400643,0.0,0.0,0.0,0.0,28020.86200000001,0.0,0.0,0.0,0.0,Other
BNYC,201510,NYSE,14,3760,817047,189797,605489,0,170581,127912,80352,138327,70197,0.01467724582940401,0.0,0.0,,,0.0,,0.0,0.0,,605489,0.0,0.0,0.0,0.0,8886.910900000003,0.0,0.0,0.0,0.0,Other
BNYC,201510,NYSE,15,11466,2445248,714879,1381380,0,93566,150767,138244,399546,364413,0.01978624107776281,0.0,0.0,,,0.0,,0.0,0.0,,1381380,0.0,0.0,0.0,0.0,27332.31769999999,0.0,0.0,0.0,0.0,Other
BNYC,201510,Other,11,71350,15610476,473,15609308,0,15605118,3519,100,571,0,0.017143762747201856,0.01796323963240395,14221157.0,0.005677542650010822,0.1352315989479618,1216370.0,0.3588131078536955,171781.0,5.549799999999991,0.7096489134421154,15609308,1923149.8,80741.22539999995,436449.4999999997,121904.20000000006,267602.27299999987,280393.74010000005,0.9110690236876612,0.07792594008651761,0.011005036225821158,Market
BNYC,201510,Other,12,7205,1583396,2484,1580412,0,1575109,2531,506,1313,860,0.024883094661392068,0.027937499462165564,1303638.0,0.0006225134584907763,0.16250116980327367,252909.0,6.906199463047978,23865.0,0.8874000000000006,14.015864236329355,1580412,211842.70000000013,811.5321999999986,1746640.000000001,334488.60000000003,39325.54139999996,44152.7594,0.8248722485022892,0.16002725871481613,0.015100492782894588,Limit
BNYC,201510,Other,13,1924,415261,77632,320302,0,173074,40594,20469,45171,26838,0.023590711890653197,0.0,0.0,,,0.0,,0.0,0.0,,320302,0.0,0.0,0.0,0.0,7556.152199999998,0.0,0.0,0.0,0.0,Other
BNYC,201510,Other,14,1935,427730,106247,299306,0,87621,51830,33207,67807,37442,0.013315459095373966,0.0,0.0,,,0.0,,0.0,0.0,,299306,0.0,0.0,0.0,0.0,3985.3968,0.0,0.0,0.0,0.0,Other
BNYC,201510,Other,15,5753,1256285,441784,649381,0,45953,80978,67652,189975,168093,0.014811254101983268,0.0,0.0,,,0.0,,0.0,0.0,,649381,0.0,0.0,0.0,0.0,9618.146999999997,0.0,0.0,0.0,0.0,Other
BNYC,201511,NASDAQ,11,58310,12117806,3578,12113808,0,12111820,1383,0,255,100,0.016299645800891018,0.019119521491507863,11133596.0,0.011115258592102665,0.14334075890664622,872106.0,0.2601035883252724,108106.0,4.073399999999997,6.6760966088838725,12113808,1595898.100000001,123752.79859999985,226837.9,721726.0999999999,197450.7797,231610.21239999987,0.9190830827102427,0.07199272103371622,0.008924196256041041,Market
BNYC,201511,NASDAQ,12,9722,2089094,9388,2079706,0,2074455,1675,955,931,1469,0.02896769778997608,0.0371807505003111,1779241.0,0.0007374661442716278,0.12466360656032535,267104.0,5.759465975799687,33361.0,1.4708000000000008,28.237286052576362,2079706,221806.59999999983,1312.1299999999956,1538376.3999999997,942024.1,60244.2949,77325.0299,0.8555252521269834,0.12843353820203432,0.01604120967098234,Limit
BNYC,201511,NASDAQ,13,4441,898602,214929,668461,0,369609,82231,51829,93851,51298,0.04747926131816217,0.0,0.0,,,0.0,,0.0,0.0,,668461,0.0,0.0,0.0,0.0,31738.034500000005,0.0,0.0,0.0,0.0,Other
BNYC,201511,NASDAQ,14,3445,727526,193304,504368,0,133437,83888,59047,127710,72196,0.02996219427084985,0.0,0.0,,,0.0,,0.0,0.0,,504368,0.0,0.0,0.0,0.0,15111.971999999998,0.0,0.0,0.0,0.0,Other
BNYC,201511,NASDAQ,15,9813,2030095,690660,1090668,0,108681,133037,116259,301806,270950,0.01911878371786833,0.0,0.0,,,0.0,,0.0,0.0,,1090668,0.0,0.0,0.0,0.0,20852.24560000002,0.0,0.0,0.0,0.0,Other
BNYC,201511,NYSE,11,100569,20948300,1340,20945114,0,20940770,4244,100,0,0,0.007762702017281946,0.011127122549917856,19688848.0,0.007209612121542096,0.11978896378294955,1114559.0,0.1919754808852649,141707.0,4.442999999999995,0.7821547277128161,20945114,2358506.6999999993,141948.95719999983,213967.99999999997,110836.80000000003,162590.67870000028,233058.85030000022,0.940021047390814,0.05321331743527392,0.00676563517391216,Market
BNYC,201511,NYSE,12,10692,2295789,3831,2291658,0,2285990,4013,0,525,1130,0.018709628443685736,0.025126736362930238,1946275.0,0.0004604636035503706,0.12448528599504186,317426.0,1.570508716992307,27957.0,1.5424000000000009,14.342282791429696,2291658,242282.60000000012,896.1887999999975,498520.3000000001,400967.2,42876.06969999997,57581.886399999974,0.8492868482120806,0.13851368746994533,0.012199464317974149,Limit
BNYC,201511,NYSE,13,2349,488036,87442,392828,0,223366,49005,28170,54908,27081,0.01438317457004083,0.0,0.0,,,0.0,,0.0,0.0,,392828,0.0,0.0,0.0,0.0,5650.1137,0.0,0.0,0.0,0.0,Other
BNYC,201511,NYSE,14,3692,811527,184011,603686,0,146902,109036,85017,147334,83934,0.011538733878208206,0.0,0.0,,,0.0,,0.0,0.0,,603686,0.0,0.0,0.0,0.0,6965.772099999999,0.0,0.0,0.0,0.0,Other
