Broker,Exchange,OrderType,Quarter,Rebate,MarketCenter,MktShare,Rebate_Dummy,Obs_id
AXA,NYSE,Limit,2016Q4,0.0,CDRG,0.2058,0,AXA-CDRG-NYSE-Limit
AXA,NYSE,Limit,2016Q4,0.0,G1ES,0.1326,0,AXA-G1ES-NYSE-Limit
AXA,NYSE,Limit,2016Q4,0.0,UBSS,0.1409,0,AXA-UBSS-NYSE-Limit
AXA,NYSE,Limit,2016Q4,0.0,VRTU,0.4945,0,AXA-VRTU-NYSE-Limit
AXA,NYSE,Limit,2017Q1,0.0,CDRG,0.1797,0,AXA-CDRG-NYSE-Limit
AXA,NYSE,Limit,2017Q1,0.0,G1ES,0.1155,0,AXA-G1ES-NYSE-Limit
AXA,NYSE,Limit,2017Q1,0.0,SGMA,0.0276,0,AXA-SGMA-NYSE-Limit
AXA,NYSE,Limit,2017Q1,0.0,UBSS,0.1502,0,AXA-UBSS-NYSE-Limit
AXA,NYSE,Limit,2017Q1,0.0,VRTU,0.5173,0,AXA-VRTU-NYSE-Limit
AXA,NYSE,Limit,2017Q2,0.0,CDRG,0.1686,0,AXA-CDRG-NYSE-Limit
AXA,NYSE,Limit,2017Q2,0.0,G1ES,0.0711,0,AXA-G1ES-NYSE-Limit
AXA,NYSE,Limit,2017Q2,0.0,SGMA,0.1219,0,AXA-SGMA-NYSE-Limit
AXA,NYSE,Limit,2017Q2,0.0,UBSS,0.1963,0,AXA-UBSS-NYSE-Limit
AXA,NYSE,Limit,2017Q2,0.0,VRTU,0.4333,0,AXA-VRTU-NYSE-Limit
AXA,NYSE,Limit,2017Q3,0.0,CDRG,0.1513,0,AXA-CDRG-NYSE-Limit
AXA,NYSE,Limit,2017Q3,0.0,G1ES,0.09300000000000001,0,AXA-G1ES-NYSE-Limit
AXA,NYSE,Limit,2017Q3,0.0,SGMA,0.1191,0,AXA-SGMA-NYSE-Limit
AXA,NYSE,Limit,2017Q3,0.0,UBSS,0.17,0,AXA-UBSS-NYSE-Limit
AXA,NYSE,Limit,2017Q3,0.0,VRTU,0.4478,0,AXA-VRTU-NYSE-Limit
AXA,NYSE,Market,2014Q1,0.0,CDRG,0.2066,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2014Q1,0.0,FBCO,0.0945,0,AXA-FBCO-NYSE-Market
AXA,NYSE,Market,2014Q1,0.0,G1ES,0.0856,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2014Q1,0.0,UBSS,0.1754,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2014Q2,0.0,CDRG,0.255,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2014Q2,0.0,FBCO,0.0888,0,AXA-FBCO-NYSE-Market
AXA,NYSE,Market,2014Q2,0.0,G1ES,0.0881,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2014Q2,0.0,UBSS,0.1416,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2014Q3,0.0,CDRG,0.2044,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2014Q3,0.0,FBCO,0.151,0,AXA-FBCO-NYSE-Market
AXA,NYSE,Market,2014Q3,0.0,G1ES,0.1428,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2014Q3,0.0,UBSS,0.1452,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2014Q4,0.0,CDRG,0.2212,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2014Q4,0.0,FBCO,0.1945,0,AXA-FBCO-NYSE-Market
AXA,NYSE,Market,2014Q4,0.0,G1ES,0.0789,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2014Q4,0.0,UBSS,0.1489,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2015Q1,0.0,CDRG,0.2658,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2015Q1,0.0,G1ES,0.1428,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2015Q1,0.0,UBSS,0.1781,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2015Q2,0.0,CDRG,0.2382,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2015Q2,0.0,G1ES,0.1723,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2015Q2,0.0,UBSS,0.1998,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2015Q3,0.0,CDRG,0.293,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2015Q3,0.0,G1ES,0.1666,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2015Q3,0.0,UBSS,0.1881,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2015Q4,0.0,CDRG,0.2618,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2015Q4,0.0,G1ES,0.1674,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2015Q4,0.0,UBSS,0.1946,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2016Q1,0.0,CDRG,0.2666,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2016Q1,0.0,G1ES,0.1015,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2016Q1,0.0,UBSS,0.2154,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2016Q2,0.0,CDRG,0.2596,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2016Q2,0.0,G1ES,0.1938,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2016Q2,0.0,SGMA,0.0193,0,AXA-SGMA-NYSE-Market
AXA,NYSE,Market,2016Q2,0.0,UBSS,0.2229,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2016Q2,0.0,VRTU,0.2259,0,AXA-VRTU-NYSE-Market
AXA,NYSE,Market,2016Q3,0.0,CDRG,0.2715,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2016Q3,0.0,G1ES,0.1948,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2016Q3,0.0,UBSS,0.2238,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2016Q3,0.0,VRTU,0.2539,0,AXA-VRTU-NYSE-Market
AXA,NYSE,Market,2016Q4,0.0,CDRG,0.2944,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2016Q4,0.0,G1ES,0.192,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2016Q4,0.0,UBSS,0.2306,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2016Q4,0.0,VRTU,0.2031,0,AXA-VRTU-NYSE-Market
AXA,NYSE,Market,2017Q1,0.0,CDRG,0.2812,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2017Q1,0.0,G1ES,0.2034,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2017Q1,0.0,SGMA,0.0678,0,AXA-SGMA-NYSE-Market
AXA,NYSE,Market,2017Q1,0.0,UBSS,0.2087,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2017Q1,0.0,VRTU,0.2145,0,AXA-VRTU-NYSE-Market
AXA,NYSE,Market,2017Q2,0.0,CDRG,0.2658,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2017Q2,0.0,G1ES,0.1289,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2017Q2,0.0,SGMA,0.1499,0,AXA-SGMA-NYSE-Market
AXA,NYSE,Market,2017Q2,0.0,UBSS,0.228,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2017Q2,0.0,VRTU,0.2018,0,AXA-VRTU-NYSE-Market
AXA,NYSE,Market,2017Q3,0.0,CDRG,0.2794,0,AXA-CDRG-NYSE-Market
AXA,NYSE,Market,2017Q3,0.0,G1ES,0.1369,0,AXA-G1ES-NYSE-Market
AXA,NYSE,Market,2017Q3,0.0,SGMA,0.1565,0,AXA-SGMA-NYSE-Market
AXA,NYSE,Market,2017Q3,0.0,UBSS,0.2035,0,AXA-UBSS-NYSE-Market
AXA,NYSE,Market,2017Q3,0.0,VRTU,0.1971,0,AXA-VRTU-NYSE-Market
AXA,NYSE,Other,2014Q1,0.0,CDRG,0.2605,0,AXA-CDRG-NYSE-Other
AXA,NYSE,Other,2014Q1,0.0,FBCO,0.0937,0,AXA-FBCO-NYSE-Other
AXA,NYSE,Other,2014Q1,0.0,G1ES,0.0907,0,AXA-G1ES-NYSE-Other
AXA,NYSE,Other,2014Q1,0.0,UBSS,0.14400000000000002,0,AXA-UBSS-NYSE-Other
AXA,NYSE,Other,2014Q2,0.0,CDRG,0.2644,0,AXA-CDRG-NYSE-Other
AXA,NYSE,Other,2014Q2,0.0,FBCO,0.0742,0,AXA-FBCO-NYSE-Other
AXA,NYSE,Other,2014Q2,0.0,G1ES,0.1041,0,AXA-G1ES-NYSE-Other
AXA,NYSE,Other,2014Q2,0.0,UBSS,0.1374,0,AXA-UBSS-NYSE-Other
AXA,NYSE,Other,2014Q3,0.0,CDRG,0.2326,0,AXA-CDRG-NYSE-Other
AXA,NYSE,Other,2014Q3,0.0,FBCO,0.1477,0,AXA-FBCO-NYSE-Other
AXA,NYSE,Other,2014Q3,0.0,G1ES,0.1389,0,AXA-G1ES-NYSE-Other
AXA,NYSE,Other,2014Q3,0.0,UBSS,0.1245,0,AXA-UBSS-NYSE-Other
AXA,NYSE,Other,2014Q4,0.0,CDRG,0.2459,0,AXA-CDRG-NYSE-Other
AXA,NYSE,Other,2014Q4,0.0,FBCO,0.1961,0,AXA-FBCO-NYSE-Other
AXA,NYSE,Other,2014Q4,0.0,G1ES,0.0969,0,AXA-G1ES-NYSE-Other
AXA,NYSE,Other,2014Q4,0.0,UBSS,0.1328,0,AXA-UBSS-NYSE-Other
AXA,NYSE,Other,2015Q1,0.0,CDRG,0.2904,0,AXA-CDRG-NYSE-Other
AXA,NYSE,Other,2015Q1,0.0,G1ES,0.1579,0,AXA-G1ES-NYSE-Other
AXA,NYSE,Other,2015Q1,0.0,UBSS,0.1495,0,AXA-UBSS-NYSE-Other
AXA,NYSE,Other,2015Q2,0.0,CDRG,0.2581,0,AXA-CDRG-NYSE-Other
AXA,NYSE,Other,2015Q2,0.0,G1ES,0.1863,0,AXA-G1ES-NYSE-Other
AXA,NYSE,Other,2015Q2,0.0,UBSS,0.1855,0,AXA-UBSS-NYSE-Other
AXA,NYSE,Other,2015Q3,0.0,CDRG,0.2692,0,AXA-CDRG-NYSE-Other
AXA,NYSE,Other,2015Q3,0.0,G1ES,0.2013,0,AXA-G1ES-NYSE-Other
AXA,NYSE,Other,2015Q3,0.0,UBSS,0.1585,0,AXA-UBSS-NYSE-Other
AXA,NYSE,Other,2015Q4,0.0,CDRG,0.2721,0,AXA-CDRG-NYSE-Other
AXA,NYSE,Other,2015Q4,0.0,G1ES,0.20600000000000002,0,AXA-G1ES-NYSE-Other
AXA,NYSE,Other,2015Q4,0.0,UBSS,0.1859,0,AXA-UBSS-NYSE-Other
AXA,NYSE,Other,2016Q1,0.0,CDRG,0.2848,0,AXA-CDRG-NYSE-Other
AXA,NYSE,Other,2016Q1,0.0,G1ES,0.1079,0,AXA-G1ES-NYSE-Other
AXA,NYSE,Other,2016Q1,0.0,UBSS,0.1891,0,AXA-UBSS-NYSE-Other
AXA,NYSE,Other,2016Q2,0.0,CDRG,0.2909,0,AXA-CDRG-NYSE-Other
AXA,NYSE,Other,2016Q2,0.0,G1ES,0.2112,0,AXA-G1ES-NYSE-Other
AXA,NYSE,Other,2016Q2,0.0,SGMA,0.0232,0,AXA-SGMA-NYSE-Other
AXA,NYSE,Other,2016Q2,0.0,UBSS,0.2072,0,AXA-UBSS-NYSE-Other
AXA,NYSE,Other,2016Q2,0.0,VRTU,0.1937,0,AXA-VRTU-NYSE-Other
AXA,NYSE,Other,2016Q3,0.0,CDRG,0.2863,0,AXA-CDRG-NYSE-Other
AXA,NYSE,Other,2016Q3,0.0,G1ES,0.222,0,AXA-G1ES-NYSE-Other
AXA,NYSE,Other,2016Q3,0.0,UBSS,0.2192,0,AXA-UBSS-NYSE-Other
AXA,NYSE,Other,2016Q3,0.0,VRTU,0.215,0,AXA-VRTU-NYSE-Other
AXA,NYSE,Other,2016Q4,0.0,CDRG,0.2847,0,AXA-CDRG-NYSE-Other
AXA,NYSE,Other,2016Q4,0.0,G1ES,0.2247,0,AXA-G1ES-NYSE-Other
AXA,NYSE,Other,2016Q4,0.0,UBSS,0.2319,0,AXA-UBSS-NYSE-Other
AXA,NYSE,Other,2016Q4,0.0,VRTU,0.1873,0,AXA-VRTU-NYSE-Other
AXA,NYSE,Other,2017Q1,0.0,CDRG,0.2912,0,AXA-CDRG-NYSE-Other
AXA,NYSE,Other,2017Q1,0.0,G1ES,0.1889,0,AXA-G1ES-NYSE-Other
AXA,NYSE,Other,2017Q1,0.0,SGMA,0.0672,0,AXA-SGMA-NYSE-Other
AXA,NYSE,Other,2017Q1,0.0,UBSS,0.2131,0,AXA-UBSS-NYSE-Other
AXA,NYSE,Other,2017Q1,0.0,VRTU,0.2097,0,AXA-VRTU-NYSE-Other
AXA,NYSE,Other,2017Q2,0.0,CDRG,0.2711,0,AXA-CDRG-NYSE-Other
AXA,NYSE,Other,2017Q2,0.0,G1ES,0.1179,0,AXA-G1ES-NYSE-Other
AXA,NYSE,Other,2017Q2,0.0,SGMA,0.1514,0,AXA-SGMA-NYSE-Other
AXA,NYSE,Other,2017Q2,0.0,UBSS,0.2062,0,AXA-UBSS-NYSE-Other
AXA,NYSE,Other,2017Q2,0.0,VRTU,0.2199,0,AXA-VRTU-NYSE-Other
AXA,NYSE,Other,2017Q3,0.0,CDRG,0.2638,0,AXA-CDRG-NYSE-Other
AXA,NYSE,Other,2017Q3,0.0,G1ES,0.1203,0,AXA-G1ES-NYSE-Other
AXA,NYSE,Other,2017Q3,0.0,SGMA,0.1589,0,AXA-SGMA-NYSE-Other
AXA,NYSE,Other,2017Q3,0.0,UBSS,0.2096,0,AXA-UBSS-NYSE-Other
AXA,NYSE,Other,2017Q3,0.0,VRTU,0.2067,0,AXA-VRTU-NYSE-Other
AXA,NYSE,Total,2014Q1,0.0,CDRG,0.2259,0,AXA-CDRG-NYSE-Total
AXA,NYSE,Total,2014Q1,0.0,FBCO,0.0907,0,AXA-FBCO-NYSE-Total
AXA,NYSE,Total,2014Q1,0.0,G1ES,0.0859,0,AXA-G1ES-NYSE-Total
AXA,NYSE,Total,2014Q1,0.0,UBSS,0.1583,0,AXA-UBSS-NYSE-Total
AXA,NYSE,Total,2014Q2,0.0,CDRG,0.26,0,AXA-CDRG-NYSE-Total
AXA,NYSE,Total,2014Q2,0.0,FBCO,0.081,0,AXA-FBCO-NYSE-Total
AXA,NYSE,Total,2014Q2,0.0,G1ES,0.0945,0,AXA-G1ES-NYSE-Total
AXA,NYSE,Total,2014Q2,0.0,UBSS,0.1359,0,AXA-UBSS-NYSE-Total
AXA,NYSE,Total,2014Q3,0.0,CDRG,0.2094,0,AXA-CDRG-NYSE-Total
AXA,NYSE,Total,2014Q3,0.0,FBCO,0.1482,0,AXA-FBCO-NYSE-Total
AXA,NYSE,Total,2014Q3,0.0,G1ES,0.1391,0,AXA-G1ES-NYSE-Total
AXA,NYSE,Total,2014Q3,0.0,UBSS,0.1306,0,AXA-UBSS-NYSE-Total
AXA,NYSE,Total,2014Q4,0.0,CDRG,0.2272,0,AXA-CDRG-NYSE-Total
AXA,NYSE,Total,2014Q4,0.0,FBCO,0.1944,0,AXA-FBCO-NYSE-Total
AXA,NYSE,Total,2014Q4,0.0,G1ES,0.0868,0,AXA-G1ES-NYSE-Total
AXA,NYSE,Total,2014Q4,0.0,UBSS,0.1403,0,AXA-UBSS-NYSE-Total
AXA,NYSE,Total,2015Q1,0.0,CDRG,0.2729,0,AXA-CDRG-NYSE-Total
AXA,NYSE,Total,2015Q1,0.0,G1ES,0.1507,0,AXA-G1ES-NYSE-Total
AXA,NYSE,Total,2015Q1,0.0,UBSS,0.1618,0,AXA-UBSS-NYSE-Total
AXA,NYSE,Total,2015Q2,0.0,CDRG,0.2471,0,AXA-CDRG-NYSE-Total
AXA,NYSE,Total,2015Q2,0.0,G1ES,0.1767,0,AXA-G1ES-NYSE-Total
AXA,NYSE,Total,2015Q2,0.0,UBSS,0.1912,0,AXA-UBSS-NYSE-Total
AXA,NYSE,Total,2015Q3,0.0,CDRG,0.2718,0,AXA-CDRG-NYSE-Total
AXA,NYSE,Total,2015Q3,0.0,G1ES,0.1817,0,AXA-G1ES-NYSE-Total
AXA,NYSE,Total,2015Q3,0.0,UBSS,0.1693,0,AXA-UBSS-NYSE-Total
AXA,NYSE,Total,2015Q4,0.0,CDRG,0.2597,0,AXA-CDRG-NYSE-Total
AXA,NYSE,Total,2015Q4,0.0,G1ES,0.185,0,AXA-G1ES-NYSE-Total
AXA,NYSE,Total,2015Q4,0.0,UBSS,0.188,0,AXA-UBSS-NYSE-Total
AXA,NYSE,Total,2016Q1,0.0,CDRG,0.2746,0,AXA-CDRG-NYSE-Total
AXA,NYSE,Total,2016Q1,0.0,G1ES,0.1015,0,AXA-G1ES-NYSE-Total
AXA,NYSE,Total,2016Q1,0.0,UBSS,0.1977,0,AXA-UBSS-NYSE-Total
AXA,NYSE,Total,2016Q2,0.0,CDRG,0.2669,0,AXA-CDRG-NYSE-Total
AXA,NYSE,Total,2016Q2,0.0,G1ES,0.196,0,AXA-G1ES-NYSE-Total
AXA,NYSE,Total,2016Q2,0.0,SGMA,0.0207,0,AXA-SGMA-NYSE-Total
AXA,NYSE,Total,2016Q2,0.0,UBSS,0.2144,0,AXA-UBSS-NYSE-Total
AXA,NYSE,Total,2016Q2,0.0,VRTU,0.2228,0,AXA-VRTU-NYSE-Total
AXA,NYSE,Total,2016Q3,0.0,CDRG,0.2741,0,AXA-CDRG-NYSE-Total
AXA,NYSE,Total,2016Q3,0.0,G1ES,0.2027,0,AXA-G1ES-NYSE-Total
AXA,NYSE,Total,2016Q3,0.0,UBSS,0.2187,0,AXA-UBSS-NYSE-Total
AXA,NYSE,Total,2016Q3,0.0,VRTU,0.2498,0,AXA-VRTU-NYSE-Total
AXA,NYSE,Total,2016Q4,0.0,CDRG,0.2832,0,AXA-CDRG-NYSE-Total
AXA,NYSE,Total,2016Q4,0.0,G1ES,0.20199999999999999,0,AXA-G1ES-NYSE-Total
AXA,NYSE,Total,2016Q4,0.0,UBSS,0.2242,0,AXA-UBSS-NYSE-Total
AXA,NYSE,Total,2016Q4,0.0,VRTU,0.2186,0,AXA-VRTU-NYSE-Total
AXA,NYSE,Total,2017Q1,0.0,CDRG,0.2782,0,AXA-CDRG-NYSE-Total
AXA,NYSE,Total,2017Q1,0.0,G1ES,0.1903,0,AXA-G1ES-NYSE-Total
AXA,NYSE,Total,2017Q1,0.0,SGMA,0.0645,0,AXA-SGMA-NYSE-Total
AXA,NYSE,Total,2017Q1,0.0,UBSS,0.2063,0,AXA-UBSS-NYSE-Total
AXA,NYSE,Total,2017Q1,0.0,VRTU,0.2349,0,AXA-VRTU-NYSE-Total
AXA,NYSE,Total,2017Q2,0.0,CDRG,0.2601,0,AXA-CDRG-NYSE-Total
AXA,NYSE,Total,2017Q2,0.0,G1ES,0.1191,0,AXA-G1ES-NYSE-Total
AXA,NYSE,Total,2017Q2,0.0,SGMA,0.1482,0,AXA-SGMA-NYSE-Total
AXA,NYSE,Total,2017Q2,0.0,UBSS,0.2155,0,AXA-UBSS-NYSE-Total
AXA,NYSE,Total,2017Q2,0.0,VRTU,0.2294,0,AXA-VRTU-NYSE-Total
AXA,NYSE,Total,2017Q3,0.0,CDRG,0.2626,0,AXA-CDRG-NYSE-Total
AXA,NYSE,Total,2017Q3,0.0,G1ES,0.1256,0,AXA-G1ES-NYSE-Total
AXA,NYSE,Total,2017Q3,0.0,SGMA,0.155,0,AXA-SGMA-NYSE-Total
AXA,NYSE,Total,2017Q3,0.0,UBSS,0.2041,0,AXA-UBSS-NYSE-Total
AXA,NYSE,Total,2017Q3,0.0,VRTU,0.2198,0,AXA-VRTU-NYSE-Total
AXA,Other,Limit,2014Q1,0.0,CDRG,0.2912,0,AXA-CDRG-Other-Limit
AXA,Other,Limit,2014Q2,0.0,CDRG,0.2506,0,AXA-CDRG-Other-Limit
AXA,Other,Limit,2014Q3,0.0,CDRG,0.3082,0,AXA-CDRG-Other-Limit
AXA,Other,Limit,2014Q4,0.0,CDRG,0.2887,0,AXA-CDRG-Other-Limit
AXA,Other,Limit,2015Q1,0.0,CDRG,0.1981,0,AXA-CDRG-Other-Limit
AXA,Other,Limit,2015Q2,0.0,CDRG,0.1268,0,AXA-CDRG-Other-Limit
AXA,Other,Limit,2015Q2,0.0,G1ES,0.0488,0,AXA-G1ES-Other-Limit
AXA,Other,Limit,2015Q3,0.0,CDRG,0.11599999999999999,0,AXA-CDRG-Other-Limit
AXA,Other,Limit,2015Q3,0.0,G1ES,0.0261,0,AXA-G1ES-Other-Limit
AXA,Other,Limit,2015Q4,0.0,CDRG,0.138,0,AXA-CDRG-Other-Limit
AXA,Other,Limit,2015Q4,0.0,G1ES,0.0455,0,AXA-G1ES-Other-Limit
AXA,Other,Limit,2016Q1,0.0,CDRG,0.1705,0,AXA-CDRG-Other-Limit
AXA,Other,Limit,2016Q1,0.0,G1ES,0.0795,0,AXA-G1ES-Other-Limit
AXA,Other,Limit,2016Q2,0.0,CDRG,0.1145,0,AXA-CDRG-Other-Limit
AXA,Other,Limit,2016Q2,0.0,G1ES,0.2599,0,AXA-G1ES-Other-Limit
AXA,Other,Limit,2016Q2,0.0,SGMA,0.0,0,AXA-SGMA-Other-Limit
AXA,Other,Limit,2016Q2,0.0,UBSS,0.0044,0,AXA-UBSS-Other-Limit
AXA,Other,Limit,2016Q2,0.0,VRTU,0.2511,0,AXA-VRTU-Other-Limit
AXA,Other,Limit,2016Q3,0.0,CDRG,0.2195,0,AXA-CDRG-Other-Limit
AXA,Other,Limit,2016Q3,0.0,G1ES,0.2995,0,AXA-G1ES-Other-Limit
AXA,Other,Limit,2016Q3,0.0,VRTU,0.2249,0,AXA-VRTU-Other-Limit
AXA,Other,Limit,2016Q4,0.0,CDRG,0.1494,0,AXA-CDRG-Other-Limit
AXA,Other,Limit,2016Q4,0.0,G1ES,0.3957,0,AXA-G1ES-Other-Limit
AXA,Other,Limit,2016Q4,0.0,VRTU,0.1888,0,AXA-VRTU-Other-Limit
AXA,Other,Limit,2017Q1,0.0,CDRG,0.1558,0,AXA-CDRG-Other-Limit
AXA,Other,Limit,2017Q1,0.0,G1ES,0.3977,0,AXA-G1ES-Other-Limit
AXA,Other,Limit,2017Q1,0.0,VRTU,0.2465,0,AXA-VRTU-Other-Limit
AXA,Other,Limit,2017Q2,0.0,CDRG,0.1171,0,AXA-CDRG-Other-Limit
AXA,Other,Limit,2017Q2,0.0,G1ES,0.4662,0,AXA-G1ES-Other-Limit
AXA,Other,Limit,2017Q2,0.0,VRTU,0.2072,0,AXA-VRTU-Other-Limit
AXA,Other,Limit,2017Q3,0.0,CDRG,0.1207,0,AXA-CDRG-Other-Limit
AXA,Other,Limit,2017Q3,0.0,G1ES,0.5459,0,AXA-G1ES-Other-Limit
AXA,Other,Limit,2017Q3,0.0,VRTU,0.231,0,AXA-VRTU-Other-Limit
AXA,Other,Market,2014Q1,0.0,CDRG,0.4346,0,AXA-CDRG-Other-Market
AXA,Other,Market,2014Q2,0.0,CDRG,0.4957,0,AXA-CDRG-Other-Market
AXA,Other,Market,2014Q3,0.0,CDRG,0.4192,0,AXA-CDRG-Other-Market
AXA,Other,Market,2014Q4,0.0,CDRG,0.3717,0,AXA-CDRG-Other-Market
AXA,Other,Market,2015Q1,0.0,CDRG,0.3277,0,AXA-CDRG-Other-Market
AXA,Other,Market,2015Q2,0.0,CDRG,0.22399999999999998,0,AXA-CDRG-Other-Market
AXA,Other,Market,2015Q2,0.0,G1ES,0.0557,0,AXA-G1ES-Other-Market
AXA,Other,Market,2015Q3,0.0,CDRG,0.1977,0,AXA-CDRG-Other-Market
AXA,Other,Market,2015Q3,0.0,G1ES,0.0494,0,AXA-G1ES-Other-Market
AXA,Other,Market,2015Q4,0.0,CDRG,0.2253,0,AXA-CDRG-Other-Market
AXA,Other,Market,2015Q4,0.0,G1ES,0.07400000000000001,0,AXA-G1ES-Other-Market
AXA,Other,Market,2016Q1,0.0,CDRG,0.2461,0,AXA-CDRG-Other-Market
AXA,Other,Market,2016Q1,0.0,G1ES,0.1376,0,AXA-G1ES-Other-Market
AXA,Other,Market,2016Q2,0.0,CDRG,0.2442,0,AXA-CDRG-Other-Market
AXA,Other,Market,2016Q2,0.0,G1ES,0.3022,0,AXA-G1ES-Other-Market
AXA,Other,Market,2016Q2,0.0,SGMA,0.0002,0,AXA-SGMA-Other-Market
AXA,Other,Market,2016Q2,0.0,UBSS,0.0071,0,AXA-UBSS-Other-Market
AXA,Other,Market,2016Q2,0.0,VRTU,0.1736,0,AXA-VRTU-Other-Market
AXA,Other,Market,2016Q3,0.0,CDRG,0.2207,0,AXA-CDRG-Other-Market
AXA,Other,Market,2016Q3,0.0,G1ES,0.3578,0,AXA-G1ES-Other-Market
AXA,Other,Market,2016Q3,0.0,VRTU,0.1889,0,AXA-VRTU-Other-Market
AXA,Other,Market,2016Q4,0.0,CDRG,0.1924,0,AXA-CDRG-Other-Market
AXA,Other,Market,2016Q4,0.0,G1ES,0.4364,0,AXA-G1ES-Other-Market
AXA,Other,Market,2016Q4,0.0,VRTU,0.1736,0,AXA-VRTU-Other-Market
AXA,Other,Market,2017Q1,0.0,CDRG,0.1626,0,AXA-CDRG-Other-Market
AXA,Other,Market,2017Q1,0.0,G1ES,0.5113,0,AXA-G1ES-Other-Market
AXA,Other,Market,2017Q1,0.0,VRTU,0.1253,0,AXA-VRTU-Other-Market
AXA,Other,Market,2017Q2,0.0,CDRG,0.1384,0,AXA-CDRG-Other-Market
AXA,Other,Market,2017Q2,0.0,G1ES,0.6456,0,AXA-G1ES-Other-Market
AXA,Other,Market,2017Q2,0.0,VRTU,0.0524,0,AXA-VRTU-Other-Market
AXA,Other,Market,2017Q3,0.0,CDRG,0.1421,0,AXA-CDRG-Other-Market
AXA,Other,Market,2017Q3,0.0,G1ES,0.6887,0,AXA-G1ES-Other-Market
AXA,Other,Market,2017Q3,0.0,VRTU,0.0491,0,AXA-VRTU-Other-Market
AXA,Other,Other,2014Q1,0.0,CDRG,0.5472,0,AXA-CDRG-Other-Other
AXA,Other,Other,2014Q2,0.0,CDRG,0.5992,0,AXA-CDRG-Other-Other
AXA,Other,Other,2014Q3,0.0,CDRG,0.5063,0,AXA-CDRG-Other-Other
AXA,Other,Other,2014Q4,0.0,CDRG,0.4588,0,AXA-CDRG-Other-Other
AXA,Other,Other,2015Q1,0.0,CDRG,0.3646,0,AXA-CDRG-Other-Other
AXA,Other,Other,2015Q2,0.0,CDRG,0.2695,0,AXA-CDRG-Other-Other
AXA,Other,Other,2015Q2,0.0,G1ES,0.0614,0,AXA-G1ES-Other-Other
AXA,Other,Other,2015Q3,0.0,CDRG,0.2442,0,AXA-CDRG-Other-Other
AXA,Other,Other,2015Q3,0.0,G1ES,0.0694,0,AXA-G1ES-Other-Other
AXA,Other,Other,2015Q4,0.0,CDRG,0.2953,0,AXA-CDRG-Other-Other
AXA,Other,Other,2015Q4,0.0,G1ES,0.0806,0,AXA-G1ES-Other-Other
AXA,Other,Other,2016Q1,0.0,CDRG,0.2765,0,AXA-CDRG-Other-Other
AXA,Other,Other,2016Q1,0.0,G1ES,0.1441,0,AXA-G1ES-Other-Other
AXA,Other,Other,2016Q2,0.0,CDRG,0.2689,0,AXA-CDRG-Other-Other
AXA,Other,Other,2016Q2,0.0,G1ES,0.2999,0,AXA-G1ES-Other-Other
