MarketCenter,Quarter,Exchange,OrderCode,CoveredOrders,CoveredShares,CancelledShares,MktCtrExecShares,AwayExecShares,ExecShares_0_9,ExecShares_10_29,ExecShares_30_59,ExecShares_60_299,ExecShares_5_30,AvgRealSpread,AvgEffecSpread,PrImpShares,PrImp_AvgAmt,PrImp_AvgT,ATQShares,ATQ_AvgT,OTQShares,OTQ_AvgAmt,OTQ_AvgT,ExecShares,PrImp_TotalT,PrImp_TotalAmt,ATQ_TotalT,OTQ_TotalT,AvgRealSpread_T,AvgEffecSpread_T,PrImp_Pct,ATQ_Pct,OTQ_Pct,OrderType,PrImp_ExpAmt,All_AvgT,MktCtrAvg_PrImp_Pct,Rel_PrImp_Pct,MktCtrAvg_PrImp_AvgT,Rel_PrImp_AvgT,MktCtrAvg_PrImp_ExpAmt,Rel_PrImp_ExpAmt,MktCtrAvg_All_AvgT,Rel_All_AvgT
UBSS,2016Q4,NYSE,15,88610,16371880,3343215,947915,9045065,501478,857748,906349,2823956,2993715,0.011116260394797146,0.0,0.0,,,0.0,,0.0,0.0,,9992980,0.0,0.0,0.0,0.0,111084.56779999998,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2016Q4,Other,11,684058,150009484,11721,98475766,51393498,149844736,9776,3486,3587,7168,0.011122010238870604,0.012488342991395472,144227855.0,0.010744162829711355,0.08199556250767231,5160440.0,0.03065881979056049,480969.0,29.353699999999996,3.019448238867786,149869264,11826044.1,1549607.558699999,158212.99999999997,1452261.0000000002,1666847.4887000015,1871618.7726999978,0.9623577987278299,0.03443294416925941,0.0032092571029107074,Market,0.010339728889974392,0.08965492817793513,0.9362492317014833,0.026108567026346563,0.052849876094418984,0.02914568641325333,0.008375233333618611,0.001964495556355781,0.06988992077636273,0.0197650074015724
UBSS,2016Q4,Other,12,679352,116494149,92919016,19809706,3795956,23024663,234955,114475,153012,65885,0.021484262801017815,0.029273073582939596,12720886.0,0.006472253418511894,0.8762343676376001,10550644.0,8.685904651886656,334132.0,18.380399999999955,91.0906093998779,23605662,11146477.5,82332.79790000009,91641887.80000003,30436287.500000004,507150.2459999998,691010.280700001,0.5388913049758994,0.4469539553688433,0.014154739655257285,Limit,0.003487841090836601,5.643758383052338,0.6804974218760137,-0.14160611690011427,0.21662830461868263,0.6596060630189174,0.003704983272047451,-0.00021714218121085017,1.5199126048423666,4.123845778209972
UBSS,2016Q4,Other,13,1412745,177302006,171633030,1555483,3291275,2744427,390575,289500,556940,513270,0.019905053109728194,0.0,0.0,,,0.0,,0.0,0.0,,4846758,0.0,0.0,0.0,0.0,96474.9754,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2016Q4,Other,14,227735,43820580,39164799,1035085,3113754,1242969,621600,427473,859366,653625,0.00773283680084959,0.0,0.0,,,0.0,,0.0,0.0,,4148839,0.0,0.0,0.0,0.0,32082.29490000001,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2016Q4,Other,15,697571,152571434,144974212,405625,5282083,458847,655371,577582,1553044,1500031,0.012220914382383912,0.0,0.0,,,0.0,,0.0,0.0,,5687708,0.0,0.0,0.0,0.0,69508.99250000004,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q1,NASDAQ,11,574854,117944884,25936,70779706,47106367,117861334,7851,4639,2350,3427,0.012359432926398349,0.01708428666802737,109574387.0,0.014389813561996024,0.19227219039792537,7456301.0,2.535844582990948,855385.0,59.56390000000003,22.29608994780128,117886073,21068107.399999958,1576755.0001000008,18908020.49999999,19071740.9,1457005.0121999993,2013999.4653000012,0.9294939106165662,0.06325005838475932,0.0072560309986744575,Market,0.013375244080782984,0.5008892678951138,0.9048472053987816,0.02464670521778456,0.1058796406525248,0.08639254974540057,0.012672748251950897,0.0007024958288320872,0.18503089572853457,0.3158583721665792
UBSS,2017Q1,NASDAQ,12,571938,84515248,55461826,24480259,4771774,28675558,212337,127175,157731,69042,0.014544129616563754,0.031209025741903148,12586348.0,0.009844082842775352,0.5393342771072275,16285628.0,5.800245504809518,380057.0,26.537599999999912,67.96246563015546,29252033,6788248.8999999985,123901.05239999987,94460640.60000002,25829610.799999997,425445.3595000003,912927.4509000004,0.43027258994272294,0.5567349113820568,0.012992498675220282,Limit,0.004235639020371673,4.3442621680346125,0.620198197722371,-0.189925607779648,0.22813778860731612,0.31119648849991133,0.006561334287124636,-0.0023256952667529626,1.5439352656579595,2.800326902376653
UBSS,2017Q1,NASDAQ,13,1580772,188401806,180692907,3993599,2945345,5099072,444937,303205,556970,356131,0.025064614932762106,0.0,0.0,,,0.0,,0.0,0.0,,6938944,0.0,0.0,0.0,0.0,173921.95940000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q1,NASDAQ,14,297871,49387618,44927268,699509,2920196,859966,549904,402543,873971,626860,0.011948838924719004,0.0,0.0,,,0.0,,0.0,0.0,,3619705,0.0,0.0,0.0,0.0,43251.272000000004,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q1,NASDAQ,15,204460,35647786,28457809,365756,4843006,369867,532448,480266,1476662,1431314,0.01791078985755158,0.0,0.0,,,0.0,,0.0,0.0,,5208762,0.0,0.0,0.0,0.0,93293.04160000008,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q1,NYSE,11,1102729,226993925,25823,129588548,97391786,226942939,10450,8193,6192,9662,0.007055229722236643,0.00967266259728034,210973478.0,0.009065833932452886,0.06000380483844517,14587463.0,0.9284203360104497,1419393.0,57.179299999999984,4.330271320205187,226980334,12659211.400000006,1912650.5157000027,13543297.300000003,6146356.800000001,1601398.3988000005,2195504.186999999,0.9294791063264538,0.06426751931733433,0.006253374356211847,Market,0.008426503221640349,0.14251836240579333,0.9176589658388664,0.011820140487587394,0.04099535919263475,0.019008445645810418,0.007530440715052346,0.0008960625065880029,0.0634662859216809,0.07905207648411243
UBSS,2017Q1,NYSE,12,1178741,169037560,117177989,45119489,7790846,51863255,481137,231247,244108,75808,0.006274694308777296,0.0180084816813199,18570300.0,0.006785942962687734,0.4188133148091309,33502266.0,3.843743667965626,837769.0,34.518599999999864,36.70457035292545,52910335,7777488.900000004,126016.99660000003,128774122.80000007,30749951.2,331996.1779000002,952834.798599999,0.3509767987671974,0.633189451550439,0.01583374968236357,Limit,0.002381708537660932,3.161982680699339,0.6142077919727518,-0.2632309932055544,0.11053290714069905,0.3082804076684319,0.0039004340567096035,-0.0015187255190486715,0.8162860942557071,2.345696586443632
UBSS,2017Q1,NYSE,13,1184224,159166230,151324441,4657388,2605478,5536327,422656,278726,536246,335740,0.019532878701052737,0.0,0.0,,,0.0,,0.0,0.0,,7262866,0.0,0.0,0.0,0.0,141864.68060000008,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q1,NYSE,14,250736,39499219,33083757,1285795,4382637,1412387,904541,707291,1441338,854072,0.0073615141894619205,0.0,0.0,,,0.0,,0.0,0.0,,5668432,0.0,0.0,0.0,0.0,41728.24260000001,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q1,NYSE,15,62310,11820155,1579440,601284,7053747,356580,621800,671445,2162371,2344729,0.008887731362550976,0.0,0.0,,,0.0,,0.0,0.0,,7655031,0.0,0.0,0.0,0.0,68035.85909999996,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q1,Other,11,572700,124815597,9967,73527435,51276196,124782256,13034,2327,3632,1406,0.009719639398151807,0.010888071682786216,119817105.0,0.009171562385020066,0.05069023659017633,4590224.0,0.43118446942894284,396302.0,17.994699999999987,4.28797634127509,124803631,6073557.399999999,1098910.0532999996,1979233.2999999998,1699333.6000000008,1213046.2889000003,1358870.8805999998,0.9600450246515664,0.03677957094052817,0.003175404407905408,Market,0.008805112836019967,0.07813974819370441,0.9272778718729511,0.032767152778615305,0.07794989687513924,-0.027259660284962912,0.007542247547186116,0.001262865288833851,0.091260733931412,-0.013120985737707591
UBSS,2017Q1,Other,12,223269,36199651,21170219,12226582,3257667,15216375,98321,58056,66205,35099,0.017926253891938828,0.022814423715351004,8794812.0,0.005362628592856797,0.5009600546322079,6496471.0,10.091066950041032,192966.0,8.886799999999983,83.15092296052154,15484249,4405849.499999998,47163.31030000007,65556323.80000001,16045301.0,277574.5788999999,353264.2176000001,0.5679844078973414,0.4195535088592285,0.012462083243430146,Limit,0.003045889426087121,5.554513770735669,0.6765358886293943,-0.1085514807320529,0.15594444902181662,0.34501560561039135,0.0034785885368163183,-0.00043269911072919744,1.5260337633171939,4.028480007418475
UBSS,2017Q1,Other,13,418575,55442032,51925542,930558,1885211,1620084,229380,161032,312750,311047,0.01913354856168954,0.0,0.0,,,0.0,,0.0,0.0,,2815769,0.0,0.0,0.0,0.0,53875.65289999999,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q1,Other,14,292703,55653252,51804136,552559,2329851,706605,434614,297202,667814,496147,0.005007804753660999,0.0,0.0,,,0.0,,0.0,0.0,,2882410,0.0,0.0,0.0,0.0,14434.5465,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q1,Other,15,852035,141705944,135124895,260772,3476081,226092,373985,365271,1025183,1048463,0.012165085675031901,0.0,0.0,,,0.0,,0.0,0.0,,3736853,0.0,0.0,0.0,0.0,45459.13689999998,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q2,NASDAQ,11,536338,108955393,100,67152106,41538425,108681443,7368,740,500,266,0.011971767847007792,0.016372299543738575,102095814.0,0.01769610955743983,0.055765187395440126,5736378.0,0.11224865237262957,858339.0,48.4466,0.6554064303264796,108690531,5693392.199999999,1806698.7098999992,643900.7000000001,562560.9000000001,1301217.8043000037,1779513.9311000034,0.939325744944608,0.05277716418553517,0.007897090869856915,Market,0.016622411292663564,0.06348164588504954,0.9074576590452946,0.031868085899313336,0.07286858414248575,-0.01710339674704562,0.015418165946203736,0.0012042453464598275,0.08000263716207613,-0.016520991277026595
UBSS,2017Q2,NASDAQ,12,378449,55192463,32206886,19832505,4439843,23872125,172405,104700,84612,28420,0.0070989572166648305,0.026677768458988796,13811162.0,0.014740329734746427,0.33551142908902215,10117679.0,6.434579403042927,343507.0,30.141599999999936,80.48418547511403,24272348,4633802.699999997,203581.08189999993,65103008.89999996,27646881.099999994,172308.36000000016,647532.0798999998,0.5690080745381535,0.4168397305444039,0.01415219491744268,Limit,0.008387366640425555,4.012124937397896,0.6289478363401064,-0.05993976180195293,0.38582507034668556,-0.05031364125766341,0.008142153134903162,0.0002452135055223924,1.973710184184322,2.038414753213574
UBSS,2017Q2,NASDAQ,13,411869,55247965,49097896,3095025,2741354,4324844,372837,264915,433417,283957,0.03201092877964234,0.0,0.0,,,0.0,,0.0,0.0,,5836379,0.0,0.0,0.0,0.0,186827.91250000018,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q2,NASDAQ,14,177929,35673496,32303729,474113,2343907,657328,431709,323316,679412,486420,0.019679825870646775,0.0,0.0,,,0.0,,0.0,0.0,,2818020,0.0,0.0,0.0,0.0,55458.14290000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q2,NASDAQ,15,277370,48123739,42175170,310682,4340766,379062,539743,462740,1255433,1206326,0.020005536576997097,0.0,0.0,,,0.0,,0.0,0.0,,4651448,0.0,0.0,0.0,0.0,93054.7131,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q2,NYSE,11,922964,189425928,800,109103029,80020283,189110920,7824,2718,1578,272,0.006368357173228855,0.008969470934392265,178115238.0,0.008821154412964933,0.052963291664018065,10029408.0,0.11159570933797887,978666.0,41.77369999999995,0.6961019387615387,189123312,9433569.299999993,1571182.0176999993,1119238.9,681251.3,1204404.8005999988,1696336.0499999998,0.9417941982741926,0.05303105097905646,0.005174750746750882,Market,0.008307712048211164,0.05940071258904346,0.9260532064172554,0.015740991856937225,0.05778831451502702,-0.004825022851008956,0.007383858551116438,0.0009238534970947261,0.06311173955051319,-0.0037110269614697294
UBSS,2017Q2,NYSE,12,724319,97819976,62309454,31682990,5695438,36721479,303237,166768,136764,39704,0.003995060164113913,0.015101220345596128,17367500.0,0.0074615414768964975,0.33755400604577523,19553978.0,4.107069901582173,456950.0,26.961699999999876,64.14022540759383,37378428,5862469.200000001,129588.32159999992,80309554.49999999,29308876.0,149329.0687000001,564459.8774,0.4646396579331801,0.5231353763727036,0.012224965694116402,Limit,0.0034669280794794237,3.0895065918770044,0.6274868866939237,-0.16284722876074365,0.36275113600312137,-0.02519712995734613,0.0044729970503440495,-0.0010060689708646258,1.288509475182155,1.8009971166948493
UBSS,2017Q2,NYSE,13,441810,55942876,50505971,3057178,2150291,3873881,322378,229923,411155,245161,0.02158070054761728,0.0,0.0,,,0.0,,0.0,0.0,,5207469,0.0,0.0,0.0,0.0,112380.8291,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q2,NYSE,14,139895,26865926,21856452,941009,3670304,1085615,744681,605655,1190048,685460,0.00964565077235052,0.0,0.0,,,0.0,,0.0,0.0,,4611313,0.0,0.0,0.0,0.0,44479.114799999996,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q2,NYSE,15,45285,8955637,640795,454962,5720929,265304,488266,498408,1692047,1913396,0.012509252300599212,0.0,0.0,,,0.0,,0.0,0.0,,6175891,0.0,0.0,0.0,0.0,77255.77869999997,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q2,Other,11,470392,102293941,0,61482168,40734850,102205821,7711,2110,1181,195,0.008010919743324933,0.009058498043838457,98375762.0,0.009437126645077471,0.048181560209922474,3524855.0,0.09644938586126232,316401.0,14.598799999999972,0.6668815838129462,102217018,4739897.700000003,928384.5247999998,339970.0999999998,211001.99999999997,818852.3276,925932.6576000004,0.9624205824513488,0.0344840327860083,0.0030953847626429484,Market,0.009082484922422602,0.05176114411790023,0.9296557890900298,0.03276479336131899,0.08863485638653587,-0.0404532961766134,0.008085932427622521,0.0009965524948000806,0.09707488283130196,-0.045313738713401726
UBSS,2017Q2,Other,12,128770,21493207,10869528,9068818,2311025,11245228,53785,27219,31397,16734,0.013474298160352479,0.01701427648870024,7700199.0,0.008016760216197004,0.2820655154496657,3559246.0,11.816836683949356,120398.0,5.8075,36.562810013455376,11379843,2171960.6,61730.648999999954,42059028.70000001,4402089.2,153335.39760000003,193619.7952,0.6766524810579548,0.31276758387615716,0.010579935065887992,Limit,0.00542456069033641,4.273615945316646,0.6458831664583363,0.030769314599618514,0.22629682312826996,0.055768692321395724,0.003960850912831488,0.001463709777504922,1.7321342957854573,2.5414816495311885
UBSS,2017Q2,Other,13,142358,25426115,23036153,616575,1455142,1173571,158559,115032,241502,229378,0.020123322152591317,0.0,0.0,,,0.0,,0.0,0.0,,2071717,0.0,0.0,0.0,0.0,41689.82860000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q2,Other,14,387831,76857965,73048990,402590,1629002,475986,289373,209669,471867,366708,0.008263618728563606,0.0,0.0,,,0.0,,0.0,0.0,,2031592,0.0,0.0,0.0,0.0,16788.301699999993,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q2,Other,15,1014749,166306577,153794015,239901,2412092,188668,247456,235119,696944,736219,0.01071211858402341,0.0,0.0,,,0.0,,0.0,0.0,,2651993,0.0,0.0,0.0,0.0,28408.46349999999,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q3,NASDAQ,11,511449,103498849,0,64353411,39063298,103405836,5764,3256,1683,150,0.011427483705752021,0.018429652670537013,98240528.0,0.018553338946834648,0.011843135655785564,4499339.0,0.07108390810294578,676842.0,44.94119999999997,0.1974868580850479,103416709,1163475.9000000001,1822689.8142999997,319830.6,133667.4,1181792.7569999984,1905934.0271999992,0.9499483105771621,0.04350688630016258,0.006544803122675273,Market,0.017624712988111038,0.015635518821238065,0.9160322378398372,0.03391607273732489,0.03593908444608374,-0.02409594879029818,0.017562558296014996,6.215469209604196e-05,0.05148344879845981,-0.03584792997722175
UBSS,2017Q3,NASDAQ,12,372733,56928720,36185856,17446200,3604578,20640928,175446,103329,92221,30516,0.006870976664140386,0.029383426541289847,12000136.0,0.013732274150892936,0.32202993366075183,8786100.0,7.133097107931849,264542.0,20.482799999999934,59.060069478570504,21050778,3864403.0,164789.15739999976,62672104.500000015,15623868.899999999,144639.40439999982,618543.9890000004,0.5700566506378054,0.4173764979137588,0.012566851448435777,Limit,0.007828174208098141,3.90296151524661,0.6437328558249739,-0.07367620518716844,0.11336202448878645,0.20866790917196537,0.008504302292353239,-0.0006761280842550975,0.9294631952871398,2.9734983199594702
UBSS,2017Q3,NASDAQ,13,545699,85915995,79402566,3101586,3073855,4419655,443729,309326,498970,328284,0.03369275248520714,0.0,0.0,,,0.0,,0.0,0.0,,6175441,0.0,0.0,0.0,0.0,208067.60510000004,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q3,NASDAQ,14,294590,51910769,47699328,580258,3103869,840238,564360,431751,860324,658877,0.017270553783840795,0.0,0.0,,,0.0,,0.0,0.0,,3684127,0.0,0.0,0.0,0.0,63626.91350000004,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q3,NASDAQ,15,821681,115381701,107557465,344779,5747212,517746,696442,633567,1662478,1596638,0.024994246413036398,0.0,0.0,,,0.0,,0.0,0.0,,6091991,0.0,0.0,0.0,0.0,152264.72420000003,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q3,NYSE,11,887512,182917758,300,104702553,78081955,182774085,4766,3450,1200,793,0.006485481032670457,0.009996515565750227,174324656.0,0.009151146596268058,0.01671697892236197,7628209.0,0.059267765211991466,831643.0,44.00779999999997,0.14134682790572395,182784508,2914181.600000001,1595270.4824,452106.9000000002,117550.09999999998,1185445.4597000014,1827208.179399997,0.953716799675386,0.04173334536644648,0.004549854958167461,Market,0.008727602245153074,0.019059813318533545,0.9349387304207055,0.018778069254680507,0.03782006579159439,-0.02110308686923242,0.008602395625208967,0.00012520661994410744,0.04593345281410798,-0.026873639495574437
UBSS,2017Q3,NYSE,12,667560,90402201,59283670,26660571,4892991,30923955,270530,165710,136634,46178,0.004827622282390811,0.016350884315374594,14969077.0,0.007667818062529838,0.5037749421691129,16244300.0,5.361247508356779,340185.0,25.392799999999895,42.429390478710125,31553562,7541045.899999998,114780.15899999996,87089712.90000004,14433842.200000003,152328.67899999997,515928.64199999976,0.47440212930635217,0.5148166790170948,0.010781191676553031,Limit,0.003637629215997863,3.456490934367411,0.6223906521142512,-0.14798852280789898,0.11074138035128935,0.39303356181782356,0.004692554598312738,-0.0010549253823148746,0.923814551271857,2.532676383095554
UBSS,2017Q3,NYSE,13,448182,60541422,55073962,2961816,2258750,3788759,341032,256382,416934,282017,0.021466987870663857,0.0,0.0,,,0.0,,0.0,0.0,,5220566,0.0,0.0,0.0,0.0,112069.82700000014,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q3,NYSE,14,182094,31699048,25835769,1040785,4339668,1127330,852419,677303,1438138,895878,0.007393452019746295,0.0,0.0,,,0.0,,0.0,0.0,,5380453,0.0,0.0,0.0,0.0,39780.12110000001,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q3,NYSE,15,55290,10938279,698733,569212,7009841,346052,602229,645710,2050408,2359904,0.013042656872830943,0.0,0.0,,,0.0,,0.0,0.0,,7579053,0.0,0.0,0.0,0.0,98850.98769999997,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q3,Other,11,407579,88547075,0,54149322,34360364,88488079,13791,3858,2381,1535,0.008359151165670164,0.009775860463452541,85239412.0,0.009240291058084719,0.015079543251659222,3069611.0,0.16766261262420545,200663.0,14.614499999999985,1.5875652212914189,88509686,1285371.4000000001,787636.9764999993,514658.99999999994,318565.6,739865.8449000001,865258.3399999989,0.963051795257753,0.03468107434027051,0.00226713040197657,Market,0.00889887889219265,0.02393631811099183,0.9303091387445039,0.032742656513249035,0.07766855652670697,-0.06258901327504775,0.008465739529135291,0.00043313936305735927,0.09390767075875513,-0.0699713526477633
UBSS,2017Q3,Other,12,117340,20165007,11036003,7431657,1910562,9208178,54619,31685,26204,14277,0.013623228806774915,0.01910494081759376,6208552.0,0.007060848842048839,0.5426466428887122,3048505.0,13.652225992740705,85162.0,4.5695,132.3735198797586,9342219,3369049.9000000004,43837.64720000001,41618879.2,11273193.700000001,127271.18699999995,178482.54109999997,0.6645693062857978,0.3263148723017519,0.009115821412450298,Limit,0.004692423416749276,6.022244051440028,0.6690946825396694,-0.004525376253871616,0.17803270784246517,0.36461393504624706,0.004035576068310968,0.000656847348438308,1.5860621381507876,4.43618191328924
UBSS,2017Q3,Other,13,189706,31519012,29192316,552476,1404924,999197,153132,112898,247425,262331,0.0214432050168591,0.0,0.0,,,0.0,,0.0,0.0,,1957400,0.0,0.0,0.0,0.0,41972.929500000006,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q3,Other,14,916941,132935804,130133684,468057,1755833,478066,299733,226397,503302,448800,0.004725099532800635,0.0,0.0,,,0.0,,0.0,0.0,,2223890,0.0,0.0,0.0,0.0,10508.101600000005,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q3,Other,15,4193465,548255310,542546757,180547,2656917,183018,253024,254167,707076,835151,0.010994937310217858,0.0,0.0,,,0.0,,0.0,0.0,,2837464,0.0,0.0,0.0,0.0,31197.738800000006,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q4,NASDAQ,11,182714,37076767,715,22122312,14882317,37001390,1554,710,800,125,0.013617914918157942,0.019317175924125626,34906429.0,0.016574382042918244,0.01783579466120697,1842819.0,0.13188343510675765,255381.0,18.1346,0.16691805576765698,37004629,622583.9000000001,578552.4900000007,243037.30000000002,42627.700000000004,503925.88930000004,714824.9284000009,0.9432989856485252,0.04979968857409704,0.006901325777377744,Market,0.01563459776883591,0.02454419688952969,0.9006133947265975,0.042685590921927696,0.02909225662024214,-0.01125646195903517,0.015327763609357212,0.00030683415947869996,0.039195918581829706,-0.014651721692300015
UBSS,2017Q4,NASDAQ,12,172018,23772872,15243555,7672748,1312359,8813696,73118,42783,39020,12890,0.011201556019310643,0.031598555821316314,4092743.0,0.011633222902097682,0.4564085504513722,4775126.0,6.519738850870117,117238.0,11.541899999999973,50.23257220355174,8985107,1867962.9000000004,47611.791599999975,31132574.50000002,5889166.299999999,100647.1794000002,283916.4051,0.4555029784286375,0.5314489855268278,0.013048036044534583,Limit,0.005298967680629732,4.328240465027297,0.5946455383602558,-0.13914255993161828,0.09761001888903731,0.3587985315623349,0.0057372401509818505,-0.00043827247035211833,1.1301988849830222,3.1980415800442747
UBSS,2017Q4,NASDAQ,13,222306,31109450,28534599,1368895,1086336,1838637,145034,108687,171157,119310,0.0296155039179613,0.0,0.0,,,0.0,,0.0,0.0,,2455231,0.0,0.0,0.0,0.0,72712.90330000003,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q4,NASDAQ,14,144746,25425999,23844055,279914,1178899,373776,216376,158369,335756,258647,0.016655429311364798,0.0,0.0,,,0.0,,0.0,0.0,,1458813,0.0,0.0,0.0,0.0,24297.156800000015,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q4,NASDAQ,15,370179,77064373,74165107,137716,2172044,186034,253037,241448,627104,602272,0.0265498070795234,0.0,0.0,,,0.0,,0.0,0.0,,2309760,0.0,0.0,0.0,0.0,61323.68239999997,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q4,NYSE,11,297210,62261906,390,35612591,26536342,62145466,2427,586,441,13,0.007532792534024683,0.010438344202948743,59073445.0,0.008810650494481912,0.004358225595273815,2789216.0,0.07384809925082893,286272.0,13.759999999999973,0.26362061256427466,62148933,257455.39999999997,520475.47740000003,205978.30000000005,75467.20000000004,468155.01850000024,648731.9544999999,0.9505142268492365,0.044879547650480175,0.004606225500283327,Market,0.008374648642801318,0.008671120709345084,0.9194105455083146,0.031103681340921896,0.04296453673453842,-0.038606311139264604,0.007855344186234736,0.0005193044565665814,0.049770886925156015,-0.041099766215810934
UBSS,2017Q4,NYSE,12,307218,39209730,25739447,12392392,1501273,13681147,92154,55879,45380,14238,0.007276898046699692,0.01665097924125853,5030801.0,0.0069227224054380105,1.3413536532254011,8740749.0,3.7587756724280714,122115.0,10.206999999999953,83.50442206117185,13893665,6748083.300000001,34826.83879999995,32854514.69999999,10197142.5,101102.78369999988,231343.1275000002,0.36209315540571907,0.6291175870441672,0.008789257550113666,Limit,0.002506670399782919,3.5843487301586725,0.589454574858044,-0.2273614194523249,0.20135295739817372,1.1400006958272275,0.0035550138357117534,-0.0010483434359288345,0.930882408193161,2.6534663219655115
UBSS,2017Q4,NYSE,13,201065,24399724,22234770,1355726,757453,1652480,109160,76516,134570,98040,0.02177213719235333,0.0,0.0,,,0.0,,0.0,0.0,,2113179,0.0,0.0,0.0,0.0,46008.42310000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q4,NYSE,14,146776,19440826,17025144,743992,1531255,757087,303350,246608,511959,306395,0.01483913276228911,0.0,0.0,,,0.0,,0.0,0.0,,2275247,0.0,0.0,0.0,0.0,33762.69230000001,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q4,NYSE,15,20248,3933019,282903,201149,2531818,125883,223353,226237,739747,839581,0.017534456947339676,0.0,0.0,,,0.0,,0.0,0.0,,2732967,0.0,0.0,0.0,0.0,47921.09220000007,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
UBSS,2017Q4,Other,11,135926,29531965,0,16530146,12972028,29493491,5214,1759,1531,89,0.008794947931633794,0.00981976999728904,28568637.0,0.008205390838211847,0.0249261944138252,875207.0,0.11914210009746272,58330.0,3.7062999999999935,1.5658803360192013,29502174,712107.3999999999,234416.83229999998,104274.00000000006,91337.80000000002,259470.08420000027,289704.5631000008,0.968357009893576,0.029665847676174643,0.0019771424302493777,Market,0.007945747737098966,0.030767874936945324,0.9209436334693506,0.047413376424225384,0.047715994852140016,-0.022789800438314817,0.0072760923731805,0.0006696553639184664,0.0640262794102699,-0.03325840447332458
