MarketCenter,Quarter,Exchange,OrderCode,CoveredOrders,CoveredShares,CancelledShares,MktCtrExecShares,AwayExecShares,ExecShares_0_9,ExecShares_10_29,ExecShares_30_59,ExecShares_60_299,ExecShares_5_30,AvgRealSpread,AvgEffecSpread,PrImpShares,PrImp_AvgAmt,PrImp_AvgT,ATQShares,ATQ_AvgT,OTQShares,OTQ_AvgAmt,OTQ_AvgT,ExecShares,PrImp_TotalT,PrImp_TotalAmt,ATQ_TotalT,OTQ_TotalT,AvgRealSpread_T,AvgEffecSpread_T,PrImp_Pct,ATQ_Pct,OTQ_Pct,OrderType,PrImp_ExpAmt,All_AvgT,MktCtrAvg_PrImp_Pct,Rel_PrImp_Pct,MktCtrAvg_PrImp_AvgT,Rel_PrImp_AvgT,MktCtrAvg_PrImp_ExpAmt,Rel_PrImp_ExpAmt,MktCtrAvg_All_AvgT,Rel_All_AvgT,Broker,Rebate,MktShare,Rebate_Dummy,Broker_Size
UBSS,2017 Q2,NASDAQ,11,536338,108955393,100,67152106,41538425,108681443,7368,740,500,266,0.011971767847007792,0.016372299543738575,102095814.0,0.01769610955743983,0.055765187395440126,5736378.0,0.11224865237262957,858339.0,48.4466,0.6554064303264796,108690531,5693392.199999999,1806698.7098999992,643900.7000000001,562560.9000000001,1301217.8043000037,1779513.9311000034,0.939325744944608,0.05277716418553517,0.007897090869856915,Market,0.016622411292663564,0.06348164588504954,0.9074576590452946,0.031868085899313336,0.07286858414248575,-0.01710339674704562,0.015418165946203736,0.0012042453464598275,0.08000263716207613,-0.016520991277026595,E1 Asset Mgmt,1.0,0.4651,1,99.0
UBSS,2017 Q2,NASDAQ,11,536338,108955393,100,67152106,41538425,108681443,7368,740,500,266,0.011971767847007792,0.016372299543738575,102095814.0,0.01769610955743983,0.055765187395440126,5736378.0,0.11224865237262957,858339.0,48.4466,0.6554064303264796,108690531,5693392.199999999,1806698.7098999992,643900.7000000001,562560.9000000001,1301217.8043000037,1779513.9311000034,0.939325744944608,0.05277716418553517,0.007897090869856915,Market,0.016622411292663564,0.06348164588504954,0.9074576590452946,0.031868085899313336,0.07286858414248575,-0.01710339674704562,0.015418165946203736,0.0012042453464598275,0.08000263716207613,-0.016520991277026595,Edward Jones,0.0,0.0573,0,354210.0
UBSS,2017 Q2,NASDAQ,11,536338,108955393,100,67152106,41538425,108681443,7368,740,500,266,0.011971767847007792,0.016372299543738575,102095814.0,0.01769610955743983,0.055765187395440126,5736378.0,0.11224865237262957,858339.0,48.4466,0.6554064303264796,108690531,5693392.199999999,1806698.7098999992,643900.7000000001,562560.9000000001,1301217.8043000037,1779513.9311000034,0.939325744944608,0.05277716418553517,0.007897090869856915,Market,0.016622411292663564,0.06348164588504954,0.9074576590452946,0.031868085899313336,0.07286858414248575,-0.01710339674704562,0.015418165946203736,0.0012042453464598275,0.08000263716207613,-0.016520991277026595,Elish Elish,0.0,0.2143,0,99.0
UBSS,2017 Q2,NASDAQ,11,536338,108955393,100,67152106,41538425,108681443,7368,740,500,266,0.011971767847007792,0.016372299543738575,102095814.0,0.01769610955743983,0.055765187395440126,5736378.0,0.11224865237262957,858339.0,48.4466,0.6554064303264796,108690531,5693392.199999999,1806698.7098999992,643900.7000000001,562560.9000000001,1301217.8043000037,1779513.9311000034,0.939325744944608,0.05277716418553517,0.007897090869856915,Market,0.016622411292663564,0.06348164588504954,0.9074576590452946,0.031868085899313336,0.07286858414248575,-0.01710339674704562,0.015418165946203736,0.0012042453464598275,0.08000263716207613,-0.016520991277026595,Hollencrest Securities,1.0,0.5,1,
UBSS,2017 Q2,NASDAQ,11,536338,108955393,100,67152106,41538425,108681443,7368,740,500,266,0.011971767847007792,0.016372299543738575,102095814.0,0.01769610955743983,0.055765187395440126,5736378.0,0.11224865237262957,858339.0,48.4466,0.6554064303264796,108690531,5693392.199999999,1806698.7098999992,643900.7000000001,562560.9000000001,1301217.8043000037,1779513.9311000034,0.939325744944608,0.05277716418553517,0.007897090869856915,Market,0.016622411292663564,0.06348164588504954,0.9074576590452946,0.031868085899313336,0.07286858414248575,-0.01710339674704562,0.015418165946203736,0.0012042453464598275,0.08000263716207613,-0.016520991277026595,Inlet Securities,1.0,0.1667,1,
UBSS,2017 Q2,NASDAQ,11,536338,108955393,100,67152106,41538425,108681443,7368,740,500,266,0.011971767847007792,0.016372299543738575,102095814.0,0.01769610955743983,0.055765187395440126,5736378.0,0.11224865237262957,858339.0,48.4466,0.6554064303264796,108690531,5693392.199999999,1806698.7098999992,643900.7000000001,562560.9000000001,1301217.8043000037,1779513.9311000034,0.939325744944608,0.05277716418553517,0.007897090869856915,Market,0.016622411292663564,0.06348164588504954,0.9074576590452946,0.031868085899313336,0.07286858414248575,-0.01710339674704562,0.015418165946203736,0.0012042453464598275,0.08000263716207613,-0.016520991277026595,Insigneo Securities,0.0,0.0749,0,
UBSS,2017 Q2,NASDAQ,11,536338,108955393,100,67152106,41538425,108681443,7368,740,500,266,0.011971767847007792,0.016372299543738575,102095814.0,0.01769610955743983,0.055765187395440126,5736378.0,0.11224865237262957,858339.0,48.4466,0.6554064303264796,108690531,5693392.199999999,1806698.7098999992,643900.7000000001,562560.9000000001,1301217.8043000037,1779513.9311000034,0.939325744944608,0.05277716418553517,0.007897090869856915,Market,0.016622411292663564,0.06348164588504954,0.9074576590452946,0.031868085899313336,0.07286858414248575,-0.01710339674704562,0.015418165946203736,0.0012042453464598275,0.08000263716207613,-0.016520991277026595,JP Morgan,1.0,0.2414,1,
UBSS,2017 Q2,NASDAQ,11,536338,108955393,100,67152106,41538425,108681443,7368,740,500,266,0.011971767847007792,0.016372299543738575,102095814.0,0.01769610955743983,0.055765187395440126,5736378.0,0.11224865237262957,858339.0,48.4466,0.6554064303264796,108690531,5693392.199999999,1806698.7098999992,643900.7000000001,562560.9000000001,1301217.8043000037,1779513.9311000034,0.939325744944608,0.05277716418553517,0.007897090869856915,Market,0.016622411292663564,0.06348164588504954,0.9074576590452946,0.031868085899313336,0.07286858414248575,-0.01710339674704562,0.015418165946203736,0.0012042453464598275,0.08000263716207613,-0.016520991277026595,LPL,0.0,0.0605,0,112766.0
UBSS,2017 Q2,NASDAQ,11,536338,108955393,100,67152106,41538425,108681443,7368,740,500,266,0.011971767847007792,0.016372299543738575,102095814.0,0.01769610955743983,0.055765187395440126,5736378.0,0.11224865237262957,858339.0,48.4466,0.6554064303264796,108690531,5693392.199999999,1806698.7098999992,643900.7000000001,562560.9000000001,1301217.8043000037,1779513.9311000034,0.939325744944608,0.05277716418553517,0.007897090869856915,Market,0.016622411292663564,0.06348164588504954,0.9074576590452946,0.031868085899313336,0.07286858414248575,-0.01710339674704562,0.015418165946203736,0.0012042453464598275,0.08000263716207613,-0.016520991277026595,Deutsche,,0.0,1,20450085061.0
UBSS,2017 Q2,NASDAQ,11,536338,108955393,100,67152106,41538425,108681443,7368,740,500,266,0.011971767847007792,0.016372299543738575,102095814.0,0.01769610955743983,0.055765187395440126,5736378.0,0.11224865237262957,858339.0,48.4466,0.6554064303264796,108690531,5693392.199999999,1806698.7098999992,643900.7000000001,562560.9000000001,1301217.8043000037,1779513.9311000034,0.939325744944608,0.05277716418553517,0.007897090869856915,Market,0.016622411292663564,0.06348164588504954,0.9074576590452946,0.031868085899313336,0.07286858414248575,-0.01710339674704562,0.015418165946203736,0.0012042453464598275,0.08000263716207613,-0.016520991277026595,INTL FCStone,,0.0,1,
UBSS,2017 Q2,NASDAQ,11,536338,108955393,100,67152106,41538425,108681443,7368,740,500,266,0.011971767847007792,0.016372299543738575,102095814.0,0.01769610955743983,0.055765187395440126,5736378.0,0.11224865237262957,858339.0,48.4466,0.6554064303264796,108690531,5693392.199999999,1806698.7098999992,643900.7000000001,562560.9000000001,1301217.8043000037,1779513.9311000034,0.939325744944608,0.05277716418553517,0.007897090869856915,Market,0.016622411292663564,0.06348164588504954,0.9074576590452946,0.031868085899313336,0.07286858414248575,-0.01710339674704562,0.015418165946203736,0.0012042453464598275,0.08000263716207613,-0.016520991277026595,AXA,,0.0,0,9999999.0
UBSS,2017 Q2,NASDAQ,12,378449,55192463,32206886,19832505,4439843,23872125,172405,104700,84612,28420,0.0070989572166648305,0.026677768458988796,13811162.0,0.014740329734746427,0.33551142908902215,10117679.0,6.434579403042927,343507.0,30.141599999999936,80.48418547511403,24272348,4633802.699999997,203581.08189999993,65103008.89999996,27646881.099999994,172308.36000000016,647532.0798999998,0.5690080745381535,0.4168397305444039,0.01415219491744268,Limit,0.008387366640425555,4.012124937397896,0.6289478363401064,-0.05993976180195293,0.38582507034668556,-0.05031364125766341,0.008142153134903162,0.0002452135055223924,1.973710184184322,2.038414753213574,Aurora Capital,0.0,0.0,0,9050.0
UBSS,2017 Q2,NASDAQ,12,378449,55192463,32206886,19832505,4439843,23872125,172405,104700,84612,28420,0.0070989572166648305,0.026677768458988796,13811162.0,0.014740329734746427,0.33551142908902215,10117679.0,6.434579403042927,343507.0,30.141599999999936,80.48418547511403,24272348,4633802.699999997,203581.08189999993,65103008.89999996,27646881.099999994,172308.36000000016,647532.0798999998,0.5690080745381535,0.4168397305444039,0.01415219491744268,Limit,0.008387366640425555,4.012124937397896,0.6289478363401064,-0.05993976180195293,0.38582507034668556,-0.05031364125766341,0.008142153134903162,0.0002452135055223924,1.973710184184322,2.038414753213574,Bank of the West,0.0,0.0825,0,
UBSS,2017 Q2,NASDAQ,12,378449,55192463,32206886,19832505,4439843,23872125,172405,104700,84612,28420,0.0070989572166648305,0.026677768458988796,13811162.0,0.014740329734746427,0.33551142908902215,10117679.0,6.434579403042927,343507.0,30.141599999999936,80.48418547511403,24272348,4633802.699999997,203581.08189999993,65103008.89999996,27646881.099999994,172308.36000000016,647532.0798999998,0.5690080745381535,0.4168397305444039,0.01415219491744268,Limit,0.008387366640425555,4.012124937397896,0.6289478363401064,-0.05993976180195293,0.38582507034668556,-0.05031364125766341,0.008142153134903162,0.0002452135055223924,1.973710184184322,2.038414753213574,Barclays Capital,1.0,0.0005,1,23958268691.0
UBSS,2017 Q2,NASDAQ,12,378449,55192463,32206886,19832505,4439843,23872125,172405,104700,84612,28420,0.0070989572166648305,0.026677768458988796,13811162.0,0.014740329734746427,0.33551142908902215,10117679.0,6.434579403042927,343507.0,30.141599999999936,80.48418547511403,24272348,4633802.699999997,203581.08189999993,65103008.89999996,27646881.099999994,172308.36000000016,647532.0798999998,0.5690080745381535,0.4168397305444039,0.01415219491744268,Limit,0.008387366640425555,4.012124937397896,0.6289478363401064,-0.05993976180195293,0.38582507034668556,-0.05031364125766341,0.008142153134903162,0.0002452135055223924,1.973710184184322,2.038414753213574,Benjamin Jerold,0.0,0.2381,0,
UBSS,2017 Q2,NASDAQ,12,378449,55192463,32206886,19832505,4439843,23872125,172405,104700,84612,28420,0.0070989572166648305,0.026677768458988796,13811162.0,0.014740329734746427,0.33551142908902215,10117679.0,6.434579403042927,343507.0,30.141599999999936,80.48418547511403,24272348,4633802.699999997,203581.08189999993,65103008.89999996,27646881.099999994,172308.36000000016,647532.0798999998,0.5690080745381535,0.4168397305444039,0.01415219491744268,Limit,0.008387366640425555,4.012124937397896,0.6289478363401064,-0.05993976180195293,0.38582507034668556,-0.05031364125766341,0.008142153134903162,0.0002452135055223924,1.973710184184322,2.038414753213574,Boenning Scattergood,1.0,0.2143,1,262115.0
UBSS,2017 Q2,NASDAQ,12,378449,55192463,32206886,19832505,4439843,23872125,172405,104700,84612,28420,0.0070989572166648305,0.026677768458988796,13811162.0,0.014740329734746427,0.33551142908902215,10117679.0,6.434579403042927,343507.0,30.141599999999936,80.48418547511403,24272348,4633802.699999997,203581.08189999993,65103008.89999996,27646881.099999994,172308.36000000016,647532.0798999998,0.5690080745381535,0.4168397305444039,0.01415219491744268,Limit,0.008387366640425555,4.012124937397896,0.6289478363401064,-0.05993976180195293,0.38582507034668556,-0.05031364125766341,0.008142153134903162,0.0002452135055223924,1.973710184184322,2.038414753213574,Bull Market Securities,0.0,0.0,0,999.0
UBSS,2017 Q2,NASDAQ,12,378449,55192463,32206886,19832505,4439843,23872125,172405,104700,84612,28420,0.0070989572166648305,0.026677768458988796,13811162.0,0.014740329734746427,0.33551142908902215,10117679.0,6.434579403042927,343507.0,30.141599999999936,80.48418547511403,24272348,4633802.699999997,203581.08189999993,65103008.89999996,27646881.099999994,172308.36000000016,647532.0798999998,0.5690080745381535,0.4168397305444039,0.01415219491744268,Limit,0.008387366640425555,4.012124937397896,0.6289478363401064,-0.05993976180195293,0.38582507034668556,-0.05031364125766341,0.008142153134903162,0.0002452135055223924,1.973710184184322,2.038414753213574,Cambria Capital,1.0,0.3846,1,
UBSS,2017 Q2,NASDAQ,12,378449,55192463,32206886,19832505,4439843,23872125,172405,104700,84612,28420,0.0070989572166648305,0.026677768458988796,13811162.0,0.014740329734746427,0.33551142908902215,10117679.0,6.434579403042927,343507.0,30.141599999999936,80.48418547511403,24272348,4633802.699999997,203581.08189999993,65103008.89999996,27646881.099999994,172308.36000000016,647532.0798999998,0.5690080745381535,0.4168397305444039,0.01415219491744268,Limit,0.008387366640425555,4.012124937397896,0.6289478363401064,-0.05993976180195293,0.38582507034668556,-0.05031364125766341,0.008142153134903162,0.0002452135055223924,1.973710184184322,2.038414753213574,Dakota Securities,0.0,0.3333,0,
UBSS,2017 Q2,NASDAQ,12,378449,55192463,32206886,19832505,4439843,23872125,172405,104700,84612,28420,0.0070989572166648305,0.026677768458988796,13811162.0,0.014740329734746427,0.33551142908902215,10117679.0,6.434579403042927,343507.0,30.141599999999936,80.48418547511403,24272348,4633802.699999997,203581.08189999993,65103008.89999996,27646881.099999994,172308.36000000016,647532.0798999998,0.5690080745381535,0.4168397305444039,0.01415219491744268,Limit,0.008387366640425555,4.012124937397896,0.6289478363401064,-0.05993976180195293,0.38582507034668556,-0.05031364125766341,0.008142153134903162,0.0002452135055223924,1.973710184184322,2.038414753213574,E1 Asset Mgmt,1.0,0.4146,1,99.0
UBSS,2017 Q2,NASDAQ,12,378449,55192463,32206886,19832505,4439843,23872125,172405,104700,84612,28420,0.0070989572166648305,0.026677768458988796,13811162.0,0.014740329734746427,0.33551142908902215,10117679.0,6.434579403042927,343507.0,30.141599999999936,80.48418547511403,24272348,4633802.699999997,203581.08189999993,65103008.89999996,27646881.099999994,172308.36000000016,647532.0798999998,0.5690080745381535,0.4168397305444039,0.01415219491744268,Limit,0.008387366640425555,4.012124937397896,0.6289478363401064,-0.05993976180195293,0.38582507034668556,-0.05031364125766341,0.008142153134903162,0.0002452135055223924,1.973710184184322,2.038414753213574,Edward Jones,0.0,0.0557,0,354210.0
UBSS,2017 Q2,NASDAQ,12,378449,55192463,32206886,19832505,4439843,23872125,172405,104700,84612,28420,0.0070989572166648305,0.026677768458988796,13811162.0,0.014740329734746427,0.33551142908902215,10117679.0,6.434579403042927,343507.0,30.141599999999936,80.48418547511403,24272348,4633802.699999997,203581.08189999993,65103008.89999996,27646881.099999994,172308.36000000016,647532.0798999998,0.5690080745381535,0.4168397305444039,0.01415219491744268,Limit,0.008387366640425555,4.012124937397896,0.6289478363401064,-0.05993976180195293,0.38582507034668556,-0.05031364125766341,0.008142153134903162,0.0002452135055223924,1.973710184184322,2.038414753213574,Elish Elish,0.0,0.3077,0,99.0
UBSS,2017 Q2,NASDAQ,12,378449,55192463,32206886,19832505,4439843,23872125,172405,104700,84612,28420,0.0070989572166648305,0.026677768458988796,13811162.0,0.014740329734746427,0.33551142908902215,10117679.0,6.434579403042927,343507.0,30.141599999999936,80.48418547511403,24272348,4633802.699999997,203581.08189999993,65103008.89999996,27646881.099999994,172308.36000000016,647532.0798999998,0.5690080745381535,0.4168397305444039,0.01415219491744268,Limit,0.008387366640425555,4.012124937397896,0.6289478363401064,-0.05993976180195293,0.38582507034668556,-0.05031364125766341,0.008142153134903162,0.0002452135055223924,1.973710184184322,2.038414753213574,Hollencrest Securities,1.0,0.0,1,
UBSS,2017 Q2,NASDAQ,12,378449,55192463,32206886,19832505,4439843,23872125,172405,104700,84612,28420,0.0070989572166648305,0.026677768458988796,13811162.0,0.014740329734746427,0.33551142908902215,10117679.0,6.434579403042927,343507.0,30.141599999999936,80.48418547511403,24272348,4633802.699999997,203581.08189999993,65103008.89999996,27646881.099999994,172308.36000000016,647532.0798999998,0.5690080745381535,0.4168397305444039,0.01415219491744268,Limit,0.008387366640425555,4.012124937397896,0.6289478363401064,-0.05993976180195293,0.38582507034668556,-0.05031364125766341,0.008142153134903162,0.0002452135055223924,1.973710184184322,2.038414753213574,Inlet Securities,1.0,0.0,1,
UBSS,2017 Q2,NASDAQ,12,378449,55192463,32206886,19832505,4439843,23872125,172405,104700,84612,28420,0.0070989572166648305,0.026677768458988796,13811162.0,0.014740329734746427,0.33551142908902215,10117679.0,6.434579403042927,343507.0,30.141599999999936,80.48418547511403,24272348,4633802.699999997,203581.08189999993,65103008.89999996,27646881.099999994,172308.36000000016,647532.0798999998,0.5690080745381535,0.4168397305444039,0.01415219491744268,Limit,0.008387366640425555,4.012124937397896,0.6289478363401064,-0.05993976180195293,0.38582507034668556,-0.05031364125766341,0.008142153134903162,0.0002452135055223924,1.973710184184322,2.038414753213574,Insigneo Securities,0.0,0.1088,0,
UBSS,2017 Q2,NASDAQ,12,378449,55192463,32206886,19832505,4439843,23872125,172405,104700,84612,28420,0.0070989572166648305,0.026677768458988796,13811162.0,0.014740329734746427,0.33551142908902215,10117679.0,6.434579403042927,343507.0,30.141599999999936,80.48418547511403,24272348,4633802.699999997,203581.08189999993,65103008.89999996,27646881.099999994,172308.36000000016,647532.0798999998,0.5690080745381535,0.4168397305444039,0.01415219491744268,Limit,0.008387366640425555,4.012124937397896,0.6289478363401064,-0.05993976180195293,0.38582507034668556,-0.05031364125766341,0.008142153134903162,0.0002452135055223924,1.973710184184322,2.038414753213574,JP Morgan,1.0,0.0922,1,
UBSS,2017 Q2,NASDAQ,12,378449,55192463,32206886,19832505,4439843,23872125,172405,104700,84612,28420,0.0070989572166648305,0.026677768458988796,13811162.0,0.014740329734746427,0.33551142908902215,10117679.0,6.434579403042927,343507.0,30.141599999999936,80.48418547511403,24272348,4633802.699999997,203581.08189999993,65103008.89999996,27646881.099999994,172308.36000000016,647532.0798999998,0.5690080745381535,0.4168397305444039,0.01415219491744268,Limit,0.008387366640425555,4.012124937397896,0.6289478363401064,-0.05993976180195293,0.38582507034668556,-0.05031364125766341,0.008142153134903162,0.0002452135055223924,1.973710184184322,2.038414753213574,LPL,0.0,0.0892,0,112766.0
UBSS,2017 Q2,NASDAQ,12,378449,55192463,32206886,19832505,4439843,23872125,172405,104700,84612,28420,0.0070989572166648305,0.026677768458988796,13811162.0,0.014740329734746427,0.33551142908902215,10117679.0,6.434579403042927,343507.0,30.141599999999936,80.48418547511403,24272348,4633802.699999997,203581.08189999993,65103008.89999996,27646881.099999994,172308.36000000016,647532.0798999998,0.5690080745381535,0.4168397305444039,0.01415219491744268,Limit,0.008387366640425555,4.012124937397896,0.6289478363401064,-0.05993976180195293,0.38582507034668556,-0.05031364125766341,0.008142153134903162,0.0002452135055223924,1.973710184184322,2.038414753213574,Deutsche,,0.0,1,20450085061.0
UBSS,2017 Q2,NASDAQ,12,378449,55192463,32206886,19832505,4439843,23872125,172405,104700,84612,28420,0.0070989572166648305,0.026677768458988796,13811162.0,0.014740329734746427,0.33551142908902215,10117679.0,6.434579403042927,343507.0,30.141599999999936,80.48418547511403,24272348,4633802.699999997,203581.08189999993,65103008.89999996,27646881.099999994,172308.36000000016,647532.0798999998,0.5690080745381535,0.4168397305444039,0.01415219491744268,Limit,0.008387366640425555,4.012124937397896,0.6289478363401064,-0.05993976180195293,0.38582507034668556,-0.05031364125766341,0.008142153134903162,0.0002452135055223924,1.973710184184322,2.038414753213574,AXA,,0.0,0,9999999.0
UBSS,2017 Q2,NASDAQ,12,378449,55192463,32206886,19832505,4439843,23872125,172405,104700,84612,28420,0.0070989572166648305,0.026677768458988796,13811162.0,0.014740329734746427,0.33551142908902215,10117679.0,6.434579403042927,343507.0,30.141599999999936,80.48418547511403,24272348,4633802.699999997,203581.08189999993,65103008.89999996,27646881.099999994,172308.36000000016,647532.0798999998,0.5690080745381535,0.4168397305444039,0.01415219491744268,Limit,0.008387366640425555,4.012124937397896,0.6289478363401064,-0.05993976180195293,0.38582507034668556,-0.05031364125766341,0.008142153134903162,0.0002452135055223924,1.973710184184322,2.038414753213574,INTL FCStone,,0.0,1,
UBSS,2017 Q2,NYSE,11,922964,189425928,800,109103029,80020283,189110920,7824,2718,1578,272,0.006368357173228855,0.008969470934392265,178115238.0,0.008821154412964933,0.052963291664018065,10029408.0,0.11159570933797887,978666.0,41.77369999999995,0.6961019387615387,189123312,9433569.299999993,1571182.0176999993,1119238.9,681251.3,1204404.8005999988,1696336.0499999998,0.9417941982741926,0.05303105097905646,0.005174750746750882,Market,0.008307712048211164,0.05940071258904346,0.9260532064172554,0.015740991856937225,0.05778831451502702,-0.004825022851008956,0.007383858551116438,0.0009238534970947261,0.06311173955051319,-0.0037110269614697294,AXA,0.0,0.228,0,9999999.0
UBSS,2017 Q2,NYSE,11,922964,189425928,800,109103029,80020283,189110920,7824,2718,1578,272,0.006368357173228855,0.008969470934392265,178115238.0,0.008821154412964933,0.052963291664018065,10029408.0,0.11159570933797887,978666.0,41.77369999999995,0.6961019387615387,189123312,9433569.299999993,1571182.0176999993,1119238.9,681251.3,1204404.8005999988,1696336.0499999998,0.9417941982741926,0.05303105097905646,0.005174750746750882,Market,0.008307712048211164,0.05940071258904346,0.9260532064172554,0.015740991856937225,0.05778831451502702,-0.004825022851008956,0.007383858551116438,0.0009238534970947261,0.06311173955051319,-0.0037110269614697294,Aurora Capital,0.0,0.8219,0,9050.0
UBSS,2017 Q2,NYSE,11,922964,189425928,800,109103029,80020283,189110920,7824,2718,1578,272,0.006368357173228855,0.008969470934392265,178115238.0,0.008821154412964933,0.052963291664018065,10029408.0,0.11159570933797887,978666.0,41.77369999999995,0.6961019387615387,189123312,9433569.299999993,1571182.0176999993,1119238.9,681251.3,1204404.8005999988,1696336.0499999998,0.9417941982741926,0.05303105097905646,0.005174750746750882,Market,0.008307712048211164,0.05940071258904346,0.9260532064172554,0.015740991856937225,0.05778831451502702,-0.004825022851008956,0.007383858551116438,0.0009238534970947261,0.06311173955051319,-0.0037110269614697294,Bank of the West,0.0,0.0464,0,
UBSS,2017 Q2,NYSE,11,922964,189425928,800,109103029,80020283,189110920,7824,2718,1578,272,0.006368357173228855,0.008969470934392265,178115238.0,0.008821154412964933,0.052963291664018065,10029408.0,0.11159570933797887,978666.0,41.77369999999995,0.6961019387615387,189123312,9433569.299999993,1571182.0176999993,1119238.9,681251.3,1204404.8005999988,1696336.0499999998,0.9417941982741926,0.05303105097905646,0.005174750746750882,Market,0.008307712048211164,0.05940071258904346,0.9260532064172554,0.015740991856937225,0.05778831451502702,-0.004825022851008956,0.007383858551116438,0.0009238534970947261,0.06311173955051319,-0.0037110269614697294,Barclays Capital,1.0,0.0,1,23958268691.0
UBSS,2017 Q2,NYSE,11,922964,189425928,800,109103029,80020283,189110920,7824,2718,1578,272,0.006368357173228855,0.008969470934392265,178115238.0,0.008821154412964933,0.052963291664018065,10029408.0,0.11159570933797887,978666.0,41.77369999999995,0.6961019387615387,189123312,9433569.299999993,1571182.0176999993,1119238.9,681251.3,1204404.8005999988,1696336.0499999998,0.9417941982741926,0.05303105097905646,0.005174750746750882,Market,0.008307712048211164,0.05940071258904346,0.9260532064172554,0.015740991856937225,0.05778831451502702,-0.004825022851008956,0.007383858551116438,0.0009238534970947261,0.06311173955051319,-0.0037110269614697294,Benjamin Jerold,0.0,0.7619,0,
UBSS,2017 Q2,NYSE,11,922964,189425928,800,109103029,80020283,189110920,7824,2718,1578,272,0.006368357173228855,0.008969470934392265,178115238.0,0.008821154412964933,0.052963291664018065,10029408.0,0.11159570933797887,978666.0,41.77369999999995,0.6961019387615387,189123312,9433569.299999993,1571182.0176999993,1119238.9,681251.3,1204404.8005999988,1696336.0499999998,0.9417941982741926,0.05303105097905646,0.005174750746750882,Market,0.008307712048211164,0.05940071258904346,0.9260532064172554,0.015740991856937225,0.05778831451502702,-0.004825022851008956,0.007383858551116438,0.0009238534970947261,0.06311173955051319,-0.0037110269614697294,Boenning Scattergood,1.0,0.1317,1,262115.0
UBSS,2017 Q2,NYSE,11,922964,189425928,800,109103029,80020283,189110920,7824,2718,1578,272,0.006368357173228855,0.008969470934392265,178115238.0,0.008821154412964933,0.052963291664018065,10029408.0,0.11159570933797887,978666.0,41.77369999999995,0.6961019387615387,189123312,9433569.299999993,1571182.0176999993,1119238.9,681251.3,1204404.8005999988,1696336.0499999998,0.9417941982741926,0.05303105097905646,0.005174750746750882,Market,0.008307712048211164,0.05940071258904346,0.9260532064172554,0.015740991856937225,0.05778831451502702,-0.004825022851008956,0.007383858551116438,0.0009238534970947261,0.06311173955051319,-0.0037110269614697294,Bull Market Securities,0.0,0.7722,0,999.0
UBSS,2017 Q2,NYSE,11,922964,189425928,800,109103029,80020283,189110920,7824,2718,1578,272,0.006368357173228855,0.008969470934392265,178115238.0,0.008821154412964933,0.052963291664018065,10029408.0,0.11159570933797887,978666.0,41.77369999999995,0.6961019387615387,189123312,9433569.299999993,1571182.0176999993,1119238.9,681251.3,1204404.8005999988,1696336.0499999998,0.9417941982741926,0.05303105097905646,0.005174750746750882,Market,0.008307712048211164,0.05940071258904346,0.9260532064172554,0.015740991856937225,0.05778831451502702,-0.004825022851008956,0.007383858551116438,0.0009238534970947261,0.06311173955051319,-0.0037110269614697294,Cambria Capital,1.0,0.7143,1,
UBSS,2017 Q2,NYSE,11,922964,189425928,800,109103029,80020283,189110920,7824,2718,1578,272,0.006368357173228855,0.008969470934392265,178115238.0,0.008821154412964933,0.052963291664018065,10029408.0,0.11159570933797887,978666.0,41.77369999999995,0.6961019387615387,189123312,9433569.299999993,1571182.0176999993,1119238.9,681251.3,1204404.8005999988,1696336.0499999998,0.9417941982741926,0.05303105097905646,0.005174750746750882,Market,0.008307712048211164,0.05940071258904346,0.9260532064172554,0.015740991856937225,0.05778831451502702,-0.004825022851008956,0.007383858551116438,0.0009238534970947261,0.06311173955051319,-0.0037110269614697294,E1 Asset Mgmt,1.0,0.419,1,99.0
UBSS,2017 Q2,NYSE,11,922964,189425928,800,109103029,80020283,189110920,7824,2718,1578,272,0.006368357173228855,0.008969470934392265,178115238.0,0.008821154412964933,0.052963291664018065,10029408.0,0.11159570933797887,978666.0,41.77369999999995,0.6961019387615387,189123312,9433569.299999993,1571182.0176999993,1119238.9,681251.3,1204404.8005999988,1696336.0499999998,0.9417941982741926,0.05303105097905646,0.005174750746750882,Market,0.008307712048211164,0.05940071258904346,0.9260532064172554,0.015740991856937225,0.05778831451502702,-0.004825022851008956,0.007383858551116438,0.0009238534970947261,0.06311173955051319,-0.0037110269614697294,Edward Jones,0.0,0.1083,0,354210.0
UBSS,2017 Q2,NYSE,11,922964,189425928,800,109103029,80020283,189110920,7824,2718,1578,272,0.006368357173228855,0.008969470934392265,178115238.0,0.008821154412964933,0.052963291664018065,10029408.0,0.11159570933797887,978666.0,41.77369999999995,0.6961019387615387,189123312,9433569.299999993,1571182.0176999993,1119238.9,681251.3,1204404.8005999988,1696336.0499999998,0.9417941982741926,0.05303105097905646,0.005174750746750882,Market,0.008307712048211164,0.05940071258904346,0.9260532064172554,0.015740991856937225,0.05778831451502702,-0.004825022851008956,0.007383858551116438,0.0009238534970947261,0.06311173955051319,-0.0037110269614697294,Elish Elish,0.0,0.5439,0,99.0
